name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2019-05-26,1200,26,10,SSE,36,10
Skourta,38.21,23.55,2019-05-26,1500,25,18,SSE,37,10
Skourta,38.21,23.55,2019-05-26,1800,24,13,SSE,47,10
Skourta,38.21,23.55,2019-05-26,2100,23,5,SSE,53,10
Skourta,38.21,23.55,2019-05-27,0,22,4,SE,58,10
Skourta,38.21,23.55,2019-05-27,300,20,3,NNE,57,10
Skourta,38.21,23.55,2019-05-27,600,21,4,NE,46,10
Skourta,38.21,23.55,2019-05-27,900,23,6,E,38,10
Skourta,38.21,23.55,2019-05-27,1200,27,13,ESE,30,10
Skourta,38.21,23.55,2019-05-27,1500,27,15,SSE,35,10
Skourta,38.21,23.55,2019-05-27,1800,25,13,SSE,53,10
Skourta,38.21,23.55,2019-05-27,2100,23,9,SSE,64,10
Skourta,38.21,23.55,2019-05-28,0,21,6,SSE,68,10
Skourta,38.21,23.55,2019-05-28,300,21,5,S,69,10
Skourta,38.21,23.55,2019-05-28,600,21,6,SSE,58,10
Skourta,38.21,23.55,2019-05-28,900,25,9,SSE,49,10
Skourta,38.21,23.55,2019-05-28,1200,27,12,S,46,10
Skourta,38.21,23.55,2019-05-28,1500,26,15,SSE,49,10
Skourta,38.21,23.55,2019-05-28,1800,25,13,SSW,63,10
Skourta,38.21,23.55,2019-05-28,2100,23,9,W,59,10
Skourta,38.21,23.55,2019-05-29,0,21,16,WNW,62,10
Skourta,38.21,23.55,2019-05-29,300,19,15,WNW,67,10
Skourta,38.21,23.55,2019-05-29,600,19,13,WNW,52,10
Skourta,38.21,23.55,2019-05-29,900,24,11,WNW,38,10
Skourta,38.21,23.55,2019-05-29,1200,27,10,WSW,31,10
Skourta,38.21,23.55,2019-05-29,1500,27,14,SSW,38,10
Skourta,38.21,23.55,2019-05-29,1800,26,13,SSW,49,10
Skourta,38.21,23.55,2019-05-29,2100,23,9,WSW,55,10
Skourta,38.21,23.55,2019-05-30,0,21,15,WNW,60,10
Skourta,38.21,23.55,2019-05-30,300,19,15,WNW,62,10
Skourta,38.21,23.55,2019-05-30,600,20,13,WNW,46,10
Skourta,38.21,23.55,2019-05-30,900,26,12,WNW,36,10
Skourta,38.21,23.55,2019-05-30,1200,30,13,W,31,10
Skourta,38.21,23.55,2019-05-30,1500,30,15,WSW,33,10
Skourta,38.21,23.55,2019-05-30,1800,28,14,WSW,42,10
Skourta,38.21,23.55,2019-05-30,2100,25,11,WSW,44,10
Skourta,38.21,23.55,2019-05-31,0,23,6,WNW,45,10
Skourta,38.21,23.55,2019-05-31,300,21,10,WNW,47,10
Skourta,38.21,23.55,2019-05-31,600,22,9,NW,37,10
Skourta,38.21,23.55,2019-05-31,900,27,8,NW,30,10
Skourta,38.21,23.55,2019-05-31,1200,30,5,W,28,10
Skourta,38.21,23.55,2019-05-31,1500,29,8,SSW,29,10
Skourta,38.21,23.55,2019-05-31,1800,27,12,S,43,10
Skourta,38.21,23.55,2019-05-31,2100,24,9,SSW,54,10
Skourta,38.21,23.55,2019-06-01,0,22,6,W,59,10
Skourta,38.21,23.55,2019-06-01,300,20,10,NW,64,10
Skourta,38.21,23.55,2019-06-01,600,20,9,NNW,60,10
Skourta,38.21,23.55,2019-06-01,900,24,7,WSW,45,10
Skourta,38.21,23.55,2019-06-01,1200,27,7,ESE,35,10
Skourta,38.21,23.55,2019-06-01,1500,26,18,SSE,45,10
Skourta,38.21,23.55,2019-06-01,1800,24,15,SSE,57,10
Skourta,38.21,23.55,2019-06-01,2100,22,11,SSE,58,10
Skourta,38.21,23.55,2019-06-02,0,21,5,SW,57,10
Skourta,38.21,23.55,2019-06-02,300,21,6,NW,59,10
Skourta,38.21,23.55,2019-06-02,600,20,6,NNW,52,10
Skourta,38.21,23.55,2019-06-02,900,25,6,W,48,10
Skourta,38.21,23.55,2019-06-02,1200,26,8,SSE,38,10
Skourta,38.21,23.55,2019-06-02,1500,25,15,S,42,10
Skourta,38.21,23.55,2019-06-02,1800,23,14,SSW,48,10
Skourta,38.21,23.55,2019-06-02,2100,21,10,W,58,10
Skourta,38.21,23.55,2019-06-03,0,19,17,WNW,60,10
Skourta,38.21,23.55,2019-06-03,300,18,15,WNW,62,10
Skourta,38.21,23.55,2019-06-03,600,18,15,WNW,48,10
Skourta,38.21,23.55,2019-06-03,900,23,15,WNW,36,10
Skourta,38.21,23.55,2019-06-03,1200,25,14,W,34,10
Skourta,38.21,23.55,2019-06-03,1500,24,15,SW,40,10
Skourta,38.21,23.55,2019-06-03,1800,22,15,SW,49,10
Skourta,38.21,23.55,2019-06-03,2100,20,10,WSW,59,10
