name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Kato Soulion,38.168,24.016,2019-10-27,0,13,9,NNW,72,10
Kato Soulion,38.168,24.016,2019-10-27,300,12,10,SW,81,10
Kato Soulion,38.168,24.016,2019-10-27,600,14,10,N,81,10
Kato Soulion,38.168,24.016,2019-10-27,900,17,11,N,56,10
Kato Soulion,38.168,24.016,2019-10-27,1200,18,12,N,58,10
Kato Soulion,38.168,24.016,2019-10-27,1500,18,12,NNE,61,10
Kato Soulion,38.168,24.016,2019-10-27,1800,15,8,NNE,69,10
Kato Soulion,38.168,24.016,2019-10-27,2100,14,8,SE,70,10
Kato Soulion,38.168,24.016,2019-10-28,0,13,6,WSW,66,10
Kato Soulion,38.168,24.016,2019-10-28,300,12,6,N,71,10
Kato Soulion,38.168,24.016,2019-10-28,600,13,6,N,71,10
Kato Soulion,38.168,24.016,2019-10-28,900,17,4,ESE,49,10
Kato Soulion,38.168,24.016,2019-10-28,1200,18,3,E,57,10
Kato Soulion,38.168,24.016,2019-10-28,1500,18,3,ENE,64,10
Kato Soulion,38.168,24.016,2019-10-28,1800,14,4,ESE,77,10
Kato Soulion,38.168,24.016,2019-10-28,2100,13,2,SE,73,10
Kato Soulion,38.168,24.016,2019-10-29,0,13,2,SE,64,10
Kato Soulion,38.168,24.016,2019-10-29,300,13,4,WSW,64,10
Kato Soulion,38.168,24.016,2019-10-29,600,14,4,NNE,64,10
Kato Soulion,38.168,24.016,2019-10-29,900,17,3,NNE,48,10
Kato Soulion,38.168,24.016,2019-10-29,1200,18,3,ENE,54,10
Kato Soulion,38.168,24.016,2019-10-29,1500,18,4,E,60,10
Kato Soulion,38.168,24.016,2019-10-29,1800,14,5,ESE,69,10
Kato Soulion,38.168,24.016,2019-10-29,2100,13,5,SSE,74,10
Kato Soulion,38.168,24.016,2019-10-30,0,13,3,SSW,76,10
Kato Soulion,38.168,24.016,2019-10-30,300,13,3,WSW,74,10
Kato Soulion,38.168,24.016,2019-10-30,600,14,3,NNW,64,10
Kato Soulion,38.168,24.016,2019-10-30,900,17,2,W,50,10
Kato Soulion,38.168,24.016,2019-10-30,1200,18,4,S,59,10
Kato Soulion,38.168,24.016,2019-10-30,1500,18,5,E,68,10
Kato Soulion,38.168,24.016,2019-10-30,1800,15,6,ENE,77,10
Kato Soulion,38.168,24.016,2019-10-30,2100,14,4,NE,81,10
Kato Soulion,38.168,24.016,2019-10-31,0,13,5,NNE,83,10
Kato Soulion,38.168,24.016,2019-10-31,300,13,6,N,86,10
Kato Soulion,38.168,24.016,2019-10-31,600,14,7,N,80,10
Kato Soulion,38.168,24.016,2019-10-31,900,17,8,NNE,67,10
Kato Soulion,38.168,24.016,2019-10-31,1200,17,10,NNE,80,8
Kato Soulion,38.168,24.016,2019-10-31,1500,15,7,NNE,93,5
Kato Soulion,38.168,24.016,2019-10-31,1800,14,8,SE,91,5
Kato Soulion,38.168,24.016,2019-10-31,2100,13,5,WSW,92,7
Kato Soulion,38.168,24.016,2019-11-01,0,13,9,NE,88,10
Kato Soulion,38.168,24.016,2019-11-01,300,13,11,NE,88,10
Kato Soulion,38.168,24.016,2019-11-01,600,12,14,NE,86,10
Kato Soulion,38.168,24.016,2019-11-01,900,13,16,NE,83,10
Kato Soulion,38.168,24.016,2019-11-01,1200,13,15,NE,83,10
Kato Soulion,38.168,24.016,2019-11-01,1500,13,14,NE,84,10
Kato Soulion,38.168,24.016,2019-11-01,1800,12,15,NNE,82,10
Kato Soulion,38.168,24.016,2019-11-01,2100,12,12,NE,83,10
Kato Soulion,38.168,24.016,2019-11-02,0,11,12,NNE,83,9
Kato Soulion,38.168,24.016,2019-11-02,300,11,11,NNE,85,10
Kato Soulion,38.168,24.016,2019-11-02,600,12,11,NNE,79,10
Kato Soulion,38.168,24.016,2019-11-02,900,14,12,NNE,62,10
Kato Soulion,38.168,24.016,2019-11-02,1200,14,11,NNE,62,10
Kato Soulion,38.168,24.016,2019-11-02,1500,13,11,NNE,62,10
Kato Soulion,38.168,24.016,2019-11-02,1800,11,10,NNE,70,10
Kato Soulion,38.168,24.016,2019-11-02,2100,10,7,NNE,71,10
Kato Soulion,38.168,24.016,2019-11-03,0,10,2,NE,71,10
Kato Soulion,38.168,24.016,2019-11-03,300,10,1,ESE,71,10
Kato Soulion,38.168,24.016,2019-11-03,600,11,3,SSE,71,10
Kato Soulion,38.168,24.016,2019-11-03,900,14,6,S,56,10
Kato Soulion,38.168,24.016,2019-11-03,1200,16,10,S,62,10
Kato Soulion,38.168,24.016,2019-11-03,1500,16,14,S,67,10
Kato Soulion,38.168,24.016,2019-11-03,1800,15,13,S,83,10
Kato Soulion,38.168,24.016,2019-11-03,2100,14,13,S,88,10
Kato Soulion,38.168,24.016,2019-11-04,0,14,11,S,88,10
Kato Soulion,38.168,24.016,2019-11-04,300,14,14,S,88,10
Kato Soulion,38.168,24.016,2019-11-04,600,15,14,S,86,10
Kato Soulion,38.168,24.016,2019-11-04,900,18,15,S,71,10
Kato Soulion,38.168,24.016,2019-11-04,1200,19,22,S,71,10
Kato Soulion,38.168,24.016,2019-11-04,1500,19,19,SSW,71,10
Kato Soulion,38.168,24.016,2019-11-04,1800,17,11,S,78,10
Kato Soulion,38.168,24.016,2019-11-04,2100,15,11,S,84,10
Kato Soulion,38.168,24.016,2019-11-05,0,14,12,SSW,87,10
Kato Soulion,38.168,24.016,2019-11-05,300,12,9,SSW,84,10
Kato Soulion,38.168,24.016,2019-11-05,600,13,6,SW,78,10
Kato Soulion,38.168,24.016,2019-11-05,900,16,5,SW,51,10
Kato Soulion,38.168,24.016,2019-11-05,1200,17,5,SSW,63,10
Kato Soulion,38.168,24.016,2019-11-05,1500,18,6,S,74,10
Kato Soulion,38.168,24.016,2019-11-05,1800,15,6,S,84,10
Kato Soulion,38.168,24.016,2019-11-05,2100,14,7,SSW,87,10
Kato Soulion,38.168,24.016,2019-11-06,0,13,6,SSW,91,10
Kato Soulion,38.168,24.016,2019-11-06,300,13,7,SSW,92,10
Kato Soulion,38.168,24.016,2019-11-06,600,14,7,SSW,90,10
Kato Soulion,38.168,24.016,2019-11-06,900,17,7,SSW,70,10
Kato Soulion,38.168,24.016,2019-11-06,1200,18,9,S,71,10
Kato Soulion,38.168,24.016,2019-11-06,1500,20,10,SSE,73,10
Kato Soulion,38.168,24.016,2019-11-06,1800,17,9,S,84,10
Kato Soulion,38.168,24.016,2019-11-06,2100,14,6,SSW,90,10
Kato Soulion,38.168,24.016,2019-11-07,0,13,7,S,92,10
Kato Soulion,38.168,24.016,2019-11-07,300,13,8,S,94,10
Kato Soulion,38.168,24.016,2019-11-07,600,14,8,S,92,10
Kato Soulion,38.168,24.016,2019-11-07,900,17,8,S,71,10
Kato Soulion,38.168,24.016,2019-11-07,1200,19,11,S,74,10
Kato Soulion,38.168,24.016,2019-11-07,1500,19,14,SSE,77,10
