name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility
Skourta,38.21,23.55,2014-01-18,1200,15,9,SW,56,10
Skourta,38.21,23.55,2014-01-18,1500,15,11,SSW,67,10
Skourta,38.21,23.55,2014-01-18,1800,15,12,SSW,75,10
Skourta,38.21,23.55,2014-01-18,2100,13,13,SW,78,10
Skourta,38.21,23.55,2014-01-19,0,12,8,WSW,83,10
Skourta,38.21,23.55,2014-01-19,300,13,6,SSW,84,10
Skourta,38.21,23.55,2014-01-19,600,12,7,SSW,86,10
Skourta,38.21,23.55,2014-01-19,900,14,10,S,75,10
Skourta,38.21,23.55,2014-01-19,1200,16,15,S,73,10
Skourta,38.21,23.55,2014-01-19,1500,16,13,S,81,10
Skourta,38.21,23.55,2014-01-19,1800,14,13,SSE,89,10
Skourta,38.21,23.55,2014-01-19,2100,14,16,SSE,89,10
Skourta,38.21,23.55,2014-01-20,0,14,14,S,89,10
Skourta,38.21,23.55,2014-01-20,300,13,12,S,86,10
Skourta,38.21,23.55,2014-01-20,600,13,14,SSW,88,10
Skourta,38.21,23.55,2014-01-20,900,14,14,SSW,78,10
Skourta,38.21,23.55,2014-01-20,1200,17,16,SSW,71,10
Skourta,38.21,23.55,2014-01-20,1500,16,14,S,77,10
Skourta,38.21,23.55,2014-01-20,1800,15,13,S,86,10
Skourta,38.21,23.55,2014-01-20,2100,14,13,SSW,86,10
Skourta,38.21,23.55,2014-01-21,0,12,12,SSW,87,10
Skourta,38.21,23.55,2014-01-21,300,12,13,SSW,90,10
Skourta,38.21,23.55,2014-01-21,600,12,13,SW,88,10
Skourta,38.21,23.55,2014-01-21,900,15,17,SW,68,10
Skourta,38.21,23.55,2014-01-21,1200,17,15,SW,58,10
Skourta,38.21,23.55,2014-01-21,1500,16,21,SSW,63,10
Skourta,38.21,23.55,2014-01-21,1800,14,21,SW,70,10
Skourta,38.21,23.55,2014-01-21,2100,12,20,SW,70,10
Skourta,38.21,23.55,2014-01-22,0,11,15,WSW,68,10
Skourta,38.21,23.55,2014-01-22,300,10,14,WSW,73,10
Skourta,38.21,23.55,2014-01-22,600,10,12,WSW,77,10
Skourta,38.21,23.55,2014-01-22,900,11,16,WSW,61,10
Skourta,38.21,23.55,2014-01-22,1200,15,16,WSW,53,10
Skourta,38.21,23.55,2014-01-22,1500,15,14,W,54,10
Skourta,38.21,23.55,2014-01-22,1800,14,15,W,62,10
Skourta,38.21,23.55,2014-01-22,2100,11,10,W,74,10
Skourta,38.21,23.55,2014-01-23,0,10,12,W,79,10
Skourta,38.21,23.55,2014-01-23,300,9,9,W,81,10
Skourta,38.21,23.55,2014-01-23,600,8,9,WNW,81,10
Skourta,38.21,23.55,2014-01-23,900,11,9,W,63,10
Skourta,38.21,23.55,2014-01-23,1200,16,10,W,51,10
Skourta,38.21,23.55,2014-01-23,1500,15,8,WSW,55,10
Skourta,38.21,23.55,2014-01-23,1800,13,9,WSW,60,10
Skourta,38.21,23.55,2014-01-23,2100,12,9,WSW,69,10
Skourta,38.21,23.55,2014-01-24,0,11,8,WNW,76,10
Skourta,38.21,23.55,2014-01-24,300,11,4,WSW,77,10
Skourta,38.21,23.55,2014-01-24,600,10,3,WNW,77,10
Skourta,38.21,23.55,2014-01-24,900,11,7,S,62,10
Skourta,38.21,23.55,2014-01-24,1200,14,10,SE,61,10
Skourta,38.21,23.55,2014-01-24,1500,13,12,SE,71,10
Skourta,38.21,23.55,2014-01-24,1800,13,19,SE,86,10
Skourta,38.21,23.55,2014-01-24,2100,14,23,SSE,84,2
Skourta,38.21,23.55,2014-01-25,0,13,21,SSW,90,10
Skourta,38.21,23.55,2014-01-25,300,12,17,SW,77,10
Skourta,38.21,23.55,2014-01-25,600,12,17,SSW,70,10
Skourta,38.21,23.55,2014-01-25,900,13,19,SSW,64,10
Skourta,38.21,23.55,2014-01-25,1200,16,17,SSW,62,10
Skourta,38.21,23.55,2014-01-25,1500,14,20,S,71,10
Skourta,38.21,23.55,2014-01-25,1800,13,17,S,76,10
Skourta,38.21,23.55,2014-01-25,2100,12,18,S,82,10
Skourta,38.21,23.55,2014-01-26,0,12,15,SSE,79,10
Skourta,38.21,23.55,2014-01-26,300,11,13,SSE,82,10
Skourta,38.21,23.55,2014-01-26,600,10,10,N,85,10
Skourta,38.21,23.55,2014-01-26,900,9,22,N,83,10
Skourta,38.21,23.55,2014-01-26,1200,10,9,NNW,70,10
Skourta,38.21,23.55,2014-01-26,1500,10,15,N,74,10
Skourta,38.21,23.55,2014-01-26,1800,8,13,N,83,10
Skourta,38.21,23.55,2014-01-26,2100,8,13,NNW,88,5
Skourta,38.21,23.55,2014-01-27,0,8,10,N,86,10
Skourta,38.21,23.55,2014-01-27,300,7,14,N,87,10
Skourta,38.21,23.55,2014-01-27,600,6,7,NNW,87,10
Skourta,38.21,23.55,2014-01-27,900,8,13,N,77,10
Skourta,38.21,23.55,2014-01-27,1200,9,6,NNE,71,10
Skourta,38.21,23.55,2014-01-27,1500,9,8,NE,71,10
Skourta,38.21,23.55,2014-01-27,1800,8,7,ENE,80,10
Skourta,38.21,23.55,2014-01-27,2100,8,8,E,82,10
Skourta,38.21,23.55,2014-01-28,0,9,5,SSE,85,2
Skourta,38.21,23.55,2014-01-28,300,8,7,SSE,86,2
Skourta,38.21,23.55,2014-01-28,600,9,9,S,87,10
Skourta,38.21,23.55,2014-01-28,900,9,1,S,89,7
Skourta,38.21,23.55,2014-01-28,1200,9,14,NNE,89,10
Skourta,38.21,23.55,2014-01-28,1500,10,10,N,88,10
Skourta,38.21,23.55,2014-01-28,1800,10,3,SE,92,10
Skourta,38.21,23.55,2014-01-28,2100,10,9,NNW,94,9
Skourta,38.21,23.55,2014-01-29,0,10,15,WNW,90,10
Skourta,38.21,23.55,2014-01-29,300,10,14,WSW,82,10
Skourta,38.21,23.55,2014-01-29,600,8,15,W,80,10
Skourta,38.21,23.55,2014-01-29,900,10,17,WSW,60,10
Skourta,38.21,23.55,2014-01-29,1200,14,15,WSW,50,10
Skourta,38.21,23.55,2014-01-29,1500,14,14,WSW,52,10
Skourta,38.21,23.55,2014-01-29,1800,12,13,W,59,10
Skourta,38.21,23.55,2014-01-29,2100,10,11,WNW,69,10
Skourta,38.21,23.55,2014-01-30,0,10,11,WNW,74,10
Skourta,38.21,23.55,2014-01-30,300,8,5,NNW,76,10
Skourta,38.21,23.55,2014-01-30,600,8,2,NE,78,10
Skourta,38.21,23.55,2014-01-30,900,9,6,ESE,61,10
Skourta,38.21,23.55,2014-01-30,1200,14,8,SSE,54,10
Skourta,38.21,23.55,2014-01-30,1500,13,9,ESE,62,10
Skourta,38.21,23.55,2014-01-30,1800,12,6,ESE,69,10
Skourta,38.21,23.55,2014-01-30,2100,12,5,E,73,10
Skourta,38.21,23.55,2014-01-31,0,10,10,NE,75,10
Skourta,38.21,23.55,2014-01-31,300,9,11,NNE,85,10
Skourta,38.21,23.55,2014-01-31,600,10,12,NNE,88,10
Skourta,38.21,23.55,2014-01-31,900,10,17,NNE,73,10
Skourta,38.21,23.55,2014-01-31,1200,11,15,NNE,67,10
Skourta,38.21,23.55,2014-01-31,1500,11,18,NNE,71,10
Skourta,38.21,23.55,2014-01-31,1800,9,17,N,80,10
Skourta,38.21,23.55,2014-01-31,2100,8,16,NNW,83,10
Skourta,38.21,23.55,2014-02-01,0,7,22,N,83,10
Skourta,38.21,23.55,2014-02-01,300,7,23,N,84,10
Skourta,38.21,23.55,2014-02-01,600,7,20,NNE,82,10
Skourta,38.21,23.55,2014-02-01,900,8,23,N,72,10
Skourta,38.21,23.55,2014-02-01,1200,9,21,NNE,70,10
Skourta,38.21,23.55,2014-02-01,1500,8,22,N,75,10
Skourta,38.21,23.55,2014-02-01,1800,7,20,N,83,10
Skourta,38.21,23.55,2014-02-01,2100,8,20,N,84,10
Skourta,38.21,23.55,2014-02-02,0,8,21,N,84,10
Skourta,38.21,23.55,2014-02-02,300,8,22,N,84,10
Skourta,38.21,23.55,2014-02-02,600,8,20,N,85,10
Skourta,38.21,23.55,2014-02-02,900,9,19,N,78,2
Skourta,38.21,23.55,2014-02-02,1200,9,22,NNE,76,10
Skourta,38.21,23.55,2014-02-02,1500,9,27,N,79,9
Skourta,38.21,23.55,2014-02-02,1800,8,21,N,83,10
Skourta,38.21,23.55,2014-02-02,2100,9,21,N,82,2
Skourta,38.21,23.55,2014-02-03,0,8,22,NNE,83,10
Skourta,38.21,23.55,2014-02-03,300,8,22,N,83,10
Skourta,38.21,23.55,2014-02-03,600,8,26,N,81,10
Skourta,38.21,23.55,2014-02-03,900,9,28,N,74,10
Skourta,38.21,23.55,2014-02-03,1200,9,30,N,74,10
Skourta,38.21,23.55,2014-02-03,1500,9,29,N,76,10
Skourta,38.21,23.55,2014-02-03,1800,8,26,N,79,10
Skourta,38.21,23.55,2014-02-03,2100,8,21,N,80,10
Skourta,38.21,23.55,2014-02-04,0,8,18,N,80,10
Skourta,38.21,23.55,2014-02-04,300,8,18,N,80,2
Skourta,38.21,23.55,2014-02-04,600,7,15,N,81,10
Skourta,38.21,23.55,2014-02-04,900,9,18,N,69,10
Skourta,38.21,23.55,2014-02-04,1200,10,19,N,64,10
Skourta,38.21,23.55,2014-02-04,1500,9,16,N,71,10
Skourta,38.21,23.55,2014-02-04,1800,8,13,N,81,10
Skourta,38.21,23.55,2014-02-04,2100,8,12,N,77,10
Skourta,38.21,23.55,2014-02-05,0,6,8,NNE,80,10
Skourta,38.21,23.55,2014-02-05,300,6,9,N,81,10
Skourta,38.21,23.55,2014-02-05,600,6,8,NNE,82,10
Skourta,38.21,23.55,2014-02-05,900,8,6,NNE,71,10
Skourta,38.21,23.55,2014-02-05,1200,11,4,E,66,10
Skourta,38.21,23.55,2014-02-05,1500,10,6,E,70,10
Skourta,38.21,23.55,2014-02-05,1800,10,5,E,75,10
Skourta,38.21,23.55,2014-02-05,2100,9,5,NE,78,10
Skourta,38.21,23.55,2014-02-06,0,8,3,ENE,84,10
Skourta,38.21,23.55,2014-02-06,300,8,4,SE,86,10
Skourta,38.21,23.55,2014-02-06,600,7,7,S,86,10
Skourta,38.21,23.55,2014-02-06,900,9,12,SSE,76,10
Skourta,38.21,23.55,2014-02-06,1200,11,13,SSE,78,2
Skourta,38.21,23.55,2014-02-06,1500,11,16,SSE,81,2
Skourta,38.21,23.55,2014-02-06,1800,11,13,SE,90,9
Skourta,38.21,23.55,2014-02-06,2100,10,8,ENE,94,7
Skourta,38.21,23.55,2014-02-07,0,10,15,ENE,95,5
Skourta,38.21,23.55,2014-02-07,300,10,13,NNE,93,9
Skourta,38.21,23.55,2014-02-07,600,10,16,N,92,9
Skourta,38.21,23.55,2014-02-07,900,12,10,N,78,10
Skourta,38.21,23.55,2014-02-07,1200,14,5,E,70,10
Skourta,38.21,23.55,2014-02-07,1500,14,5,SE,71,10
Skourta,38.21,23.55,2014-02-07,1800,13,8,SSE,83,10
Skourta,38.21,23.55,2014-02-07,2100,11,9,S,85,10
Skourta,38.21,23.55,2014-02-08,0,10,12,S,89,10
Skourta,38.21,23.55,2014-02-08,300,9,11,SSW,90,10
Skourta,38.21,23.55,2014-02-08,600,9,7,SSW,89,10
Skourta,38.21,23.55,2014-02-08,900,12,11,SSW,75,10
Skourta,38.21,23.55,2014-02-08,1200,15,12,S,67,10
Skourta,38.21,23.55,2014-02-08,1500,15,18,S,72,10
Skourta,38.21,23.55,2014-02-08,1800,13,11,S,82,10
Skourta,38.21,23.55,2014-02-08,2100,13,13,SW,84,10
Skourta,38.21,23.55,2014-02-09,0,12,13,SW,84,10
Skourta,38.21,23.55,2014-02-09,300,10,10,SSW,83,10
Skourta,38.21,23.55,2014-02-09,600,10,13,SSW,86,10
Skourta,38.21,23.55,2014-02-09,900,13,13,SW,75,10
Skourta,38.21,23.55,2014-02-09,1200,17,15,SW,66,10
Skourta,38.21,23.55,2014-02-09,1500,16,15,SSW,69,10
Skourta,38.21,23.55,2014-02-09,1800,15,14,WSW,76,10
Skourta,38.21,23.55,2014-02-09,2100,13,13,W,78,10
Skourta,38.21,23.55,2014-02-10,0,11,13,WNW,80,10
Skourta,38.21,23.55,2014-02-10,300,10,12,SW,82,10
Skourta,38.21,23.55,2014-02-10,600,10,9,WSW,82,10
Skourta,38.21,23.55,2014-02-10,900,13,8,SW,67,10
Skourta,38.21,23.55,2014-02-10,1200,16,8,SSW,62,10
Skourta,38.21,23.55,2014-02-10,1500,18,8,SSE,64,10
Skourta,38.21,23.55,2014-02-10,1800,16,10,SSE,76,10
Skourta,38.21,23.55,2014-02-10,2100,13,7,S,79,10
Skourta,38.21,23.55,2014-02-11,0,13,4,WSW,81,10
Skourta,38.21,23.55,2014-02-11,300,13,4,S,84,10
Skourta,38.21,23.55,2014-02-11,600,12,7,S,82,10
Skourta,38.21,23.55,2014-02-11,900,13,11,SSE,69,10
Skourta,38.21,23.55,2014-02-11,1200,17,9,SSE,70,10
Skourta,38.21,23.55,2014-02-11,1500,15,13,SSE,80,10
Skourta,38.21,23.55,2014-02-11,1800,13,11,SSE,92,10
Skourta,38.21,23.55,2014-02-11,2100,13,13,SSE,91,10
Skourta,38.21,23.55,2014-02-12,0,12,10,S,89,10
Skourta,38.21,23.55,2014-02-12,300,12,11,SSE,90,10
Skourta,38.21,23.55,2014-02-12,600,12,5,SSE,89,10
Skourta,38.21,23.55,2014-02-12,900,14,17,S,66,10
Skourta,38.21,23.55,2014-02-12,1200,17,19,S,61,10
Skourta,38.21,23.55,2014-02-12,1500,16,24,SSE,72,10
Skourta,38.21,23.55,2014-02-12,1800,14,12,SSE,88,9
Skourta,38.21,23.55,2014-02-12,2100,13,9,SW,83,9
Skourta,38.21,23.55,2014-02-13,0,12,12,W,82,10
Skourta,38.21,23.55,2014-02-13,300,11,10,W,84,10
Skourta,38.21,23.55,2014-02-13,600,9,12,WNW,83,10
Skourta,38.21,23.55,2014-02-13,900,11,6,W,63,10
Skourta,38.21,23.55,2014-02-13,1200,15,7,SW,48,10
Skourta,38.21,23.55,2014-02-13,1500,15,9,SSW,51,10
Skourta,38.21,23.55,2014-02-13,1800,13,10,SSW,63,10
Skourta,38.21,23.55,2014-02-13,2100,12,10,W,67,10
Skourta,38.21,23.55,2014-02-14,0,11,12,WNW,71,10
Skourta,38.21,23.55,2014-02-14,300,10,12,NW,78,10
Skourta,38.21,23.55,2014-02-14,600,9,9,W,78,10
Skourta,38.21,23.55,2014-02-14,900,12,9,W,56,10
