,name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
3364,Anthousa,38.025,23.876,2021-06-22,1200,31,8,180,47,10,0
3365,Anthousa,38.025,23.876,2021-06-22,1500,32,12,180,43,10,0
3366,Anthousa,38.025,23.876,2021-06-22,1800,30,13,135,50,10,0
3367,Anthousa,38.025,23.876,2021-06-22,2100,25,9,90,59,9,0
3368,Anthousa,38.025,23.876,2021-06-23,0,25,5,180,59,10,0
3369,Anthousa,38.025,23.876,2021-06-23,300,25,4,45,59,10,0
3370,Anthousa,38.025,23.876,2021-06-23,600,25,3,135,57,10,0
3371,Anthousa,38.025,23.876,2021-06-23,900,31,3,315,43,10,0
3372,Anthousa,38.025,23.876,2021-06-23,1200,33,6,45,41,10,0
3373,Anthousa,38.025,23.876,2021-06-23,1500,34,9,180,39,10,0
3374,Anthousa,38.025,23.876,2021-06-23,1800,31,9,205,46,10,0
3375,Anthousa,38.025,23.876,2021-06-23,2100,28,5,225,54,10,0
3376,Anthousa,38.025,23.876,2021-06-24,0,27,5,180,56,10,0
3377,Anthousa,38.025,23.876,2021-06-24,300,25,5,135,55,10,0
3378,Anthousa,38.025,23.876,2021-06-24,600,26,5,225,51,10,0
3379,Anthousa,38.025,23.876,2021-06-24,900,32,5,115,39,10,0
3380,Anthousa,38.025,23.876,2021-06-24,1200,36,5,65,33,10,0
3381,Anthousa,38.025,23.876,2021-06-24,1500,37,4,25,27,10,0
3382,Anthousa,38.025,23.876,2021-06-24,1800,35,6,90,34,10,0
3383,Anthousa,38.025,23.876,2021-06-24,2100,31,5,155,47,10,0
3384,Anthousa,38.025,23.876,2021-06-25,0,27,3,180,46,10,0
3385,Anthousa,38.025,23.876,2021-06-25,300,27,6,45,44,10,0
3386,Anthousa,38.025,23.876,2021-06-25,600,27,9,25,44,10,0
3387,Anthousa,38.025,23.876,2021-06-25,900,32,6,25,38,10,0
3388,Anthousa,38.025,23.876,2021-06-25,1200,34,7,25,36,10,0
3389,Anthousa,38.025,23.876,2021-06-25,1500,36,13,45,34,10,0
3390,Anthousa,38.025,23.876,2021-06-25,1800,34,9,115,37,10,0
3391,Anthousa,38.025,23.876,2021-06-25,2100,31,2,315,45,10,0
3392,Anthousa,38.025,23.876,2021-06-26,0,28,5,45,50,10,0
3393,Anthousa,38.025,23.876,2021-06-26,300,27,5,45,48,10,0
3394,Anthousa,38.025,23.876,2021-06-26,600,27,4,25,46,10,0
3395,Anthousa,38.025,23.876,2021-06-26,900,33,4,90,36,10,0
3396,Anthousa,38.025,23.876,2021-06-26,1200,35,6,135,34,10,0
3397,Anthousa,38.025,23.876,2021-06-26,1500,36,8,180,32,10,0
3398,Anthousa,38.025,23.876,2021-06-26,1800,34,8,180,39,10,0
3399,Anthousa,38.025,23.876,2021-06-26,2100,32,3,45,45,10,0
3400,Anthousa,38.025,23.876,2021-06-27,0,29,6,45,43,10,0
3401,Anthousa,38.025,23.876,2021-06-27,300,27,6,135,46,10,0
3402,Anthousa,38.025,23.876,2021-06-27,600,25,10,45,48,10,0
3403,Anthousa,38.025,23.876,2021-06-27,900,30,10,360,44,10,0
3404,Anthousa,38.025,23.876,2021-06-27,1200,33,7,25,40,10,0
3405,Anthousa,38.025,23.876,2021-06-27,1500,34,8,65,36,10,0
3406,Anthousa,38.025,23.876,2021-06-27,1800,31,10,45,40,10,0
3407,Anthousa,38.025,23.876,2021-06-27,2100,29,7,25,45,10,0
3408,Anthousa,38.025,23.876,2021-06-28,0,28,5,180,51,10,0
3409,Anthousa,38.025,23.876,2021-06-28,300,26,8,360,51,10,0
3410,Anthousa,38.025,23.876,2021-06-28,600,26,12,360,46,10,0
3411,Anthousa,38.025,23.876,2021-06-28,900,30,14,360,41,10,0
3412,Anthousa,38.025,23.876,2021-06-28,1200,33,15,45,38,10,0
3413,Anthousa,38.025,23.876,2021-06-28,1500,33,10,65,35,10,0
3414,Anthousa,38.025,23.876,2021-06-28,1800,32,9,45,40,10,0
3415,Anthousa,38.025,23.876,2021-06-28,2100,28,6,155,46,10,0
3416,Anthousa,38.025,23.876,2021-06-29,0,28,5,225,50,10,0
3417,Anthousa,38.025,23.876,2021-06-29,300,25,8,25,46,10,0
3418,Anthousa,38.025,23.876,2021-06-29,600,25,9,360,44,10,0
3419,Anthousa,38.025,23.876,2021-06-29,900,30,9,25,37,10,0
3420,Anthousa,38.025,23.876,2021-06-29,1200,33,12,45,35,10,0
3421,Anthousa,38.025,23.876,2021-06-29,1500,34,9,45,34,10,0
3422,Anthousa,38.025,23.876,2021-06-29,1800,32,13,45,38,10,0
3423,Anthousa,38.025,23.876,2021-06-29,2100,29,5,155,46,10,0
3424,Anthousa,38.025,23.876,2021-06-30,0,28,6,45,47,10,0
3425,Anthousa,38.025,23.876,2021-06-30,300,27,9,115,47,10,0
3426,Anthousa,38.025,23.876,2021-06-30,600,25,10,45,44,10,0
3427,Anthousa,38.025,23.876,2021-06-30,900,31,9,360,35,10,0
3428,Anthousa,38.025,23.876,2021-06-30,1200,34,8,45,32,10,0
3429,Anthousa,38.025,23.876,2021-06-30,1500,37,6,90,29,10,0
3430,Anthousa,38.025,23.876,2021-06-30,1800,37,7,115,36,10,0
3431,Anthousa,38.025,23.876,2021-06-30,2100,31,2,155,47,10,0
3432,Anthousa,38.025,23.876,2021-07-01,0,29,4,45,51,10,0
3433,Anthousa,38.025,23.876,2021-07-01,300,26,4,205,50,10,0
3434,Anthousa,38.025,23.876,2021-07-01,600,28,4,25,44,10,0
3435,Anthousa,38.025,23.876,2021-07-01,900,33,5,90,33,10,0
3436,Anthousa,38.025,23.876,2021-07-01,1200,37,8,135,30,10,0
3437,Anthousa,38.025,23.876,2021-07-01,1500,38,12,205,27,10,0
3438,Anthousa,38.025,23.876,2021-07-01,1800,35,12,205,32,10,0
3439,Anthousa,38.025,23.876,2021-07-01,2100,31,8,205,39,10,0
3440,Anthousa,38.025,23.876,2021-07-02,0,30,7,270,40,10,0
3441,Anthousa,38.025,23.876,2021-07-02,300,28,8,315,37,10,0
3442,Anthousa,38.025,23.876,2021-07-02,600,27,8,335,31,10,0
3443,Anthousa,38.025,23.876,2021-07-02,900,32,10,335,21,10,0
3444,Anthousa,38.025,23.876,2021-07-02,1200,34,10,45,22,10,0
3445,Anthousa,38.025,23.876,2021-07-02,1500,35,10,155,23,10,0
3446,Anthousa,38.025,23.876,2021-07-02,1800,32,9,115,32,10,0
3447,Anthousa,38.025,23.876,2021-07-02,2100,30,4,155,42,10,0
3448,Anthousa,38.025,23.876,2021-07-03,0,28,6,180,45,10,0
3449,Anthousa,38.025,23.876,2021-07-03,300,26,10,135,50,10,0
3450,Anthousa,38.025,23.876,2021-07-03,600,25,14,45,58,10,0
3451,Anthousa,38.025,23.876,2021-07-03,900,28,15,25,54,10,0
3452,Anthousa,38.025,23.876,2021-07-03,1200,29,11,25,47,10,0
3453,Anthousa,38.025,23.876,2021-07-03,1500,30,12,45,40,10,0
3454,Anthousa,38.025,23.876,2021-07-03,1800,29,7,135,42,10,0
3455,Anthousa,38.025,23.876,2021-07-03,2100,27,2,315,51,10,0
3456,Anthousa,38.025,23.876,2021-07-04,0,26,8,315,55,10,0
3457,Anthousa,38.025,23.876,2021-07-04,300,24,8,45,59,10,0
3458,Anthousa,38.025,23.876,2021-07-04,600,24,9,25,59,10,0
3459,Anthousa,38.025,23.876,2021-07-04,900,27,5,115,44,10,0
3460,Anthousa,38.025,23.876,2021-07-04,1200,30,9,135,40,10,0
3461,Anthousa,38.025,23.876,2021-07-04,1500,31,12,155,36,10,0
3462,Anthousa,38.025,23.876,2021-07-04,1800,28,11,155,43,10,0
3463,Anthousa,38.025,23.876,2021-07-04,2100,26,8,180,49,10,0
3464,Anthousa,38.025,23.876,2021-07-05,0,25,6,225,56,10,0
3465,Anthousa,38.025,23.876,2021-07-05,300,24,3,45,65,10,0
3466,Anthousa,38.025,23.876,2021-07-05,600,24,4,45,62,10,0
3467,Anthousa,38.025,23.876,2021-07-05,900,29,4,205,45,10,0
3468,Anthousa,38.025,23.876,2021-07-05,1200,31,9,180,40,10,0
3469,Anthousa,38.025,23.876,2021-07-05,1500,32,13,180,36,10,0
3470,Anthousa,38.025,23.876,2021-07-05,1800,30,9,45,44,10,0
3471,Anthousa,38.025,23.876,2021-07-05,2100,28,3,45,53,10,0
3472,Anthousa,38.025,23.876,2021-07-06,0,25,3,155,61,10,0
3473,Anthousa,38.025,23.876,2021-07-06,300,24,8,360,64,10,0
3474,Anthousa,38.025,23.876,2021-07-06,600,24,10,360,65,10,0
3475,Anthousa,38.025,23.876,2021-07-06,900,28,11,360,47,10,0
3476,Anthousa,38.025,23.876,2021-07-06,1200,31,8,45,41,10,0
3477,Anthousa,38.025,23.876,2021-07-06,1500,32,7,65,35,10,0
3478,Anthousa,38.025,23.876,2021-07-06,1800,30,11,45,40,10,0
3479,Anthousa,38.025,23.876,2021-07-06,2100,28,4,135,47,10,0
3480,Anthousa,38.025,23.876,2021-07-07,0,27,3,315,55,10,0
3481,Anthousa,38.025,23.876,2021-07-07,300,25,5,45,54,10,0
3482,Anthousa,38.025,23.876,2021-07-07,600,25,8,25,47,10,0
3483,Anthousa,38.025,23.876,2021-07-07,900,30,8,25,36,10,0
3484,Anthousa,38.025,23.876,2021-07-07,1200,33,10,45,35,10,0
3485,Anthousa,38.025,23.876,2021-07-07,1500,32,12,65,34,10,0
3486,Anthousa,38.025,23.876,2021-07-07,1800,31,13,45,41,10,0
3487,Anthousa,38.025,23.876,2021-07-07,2100,28,5,25,47,10,0
3488,Anthousa,38.025,23.876,2021-07-08,0,27,9,360,46,10,0
3489,Anthousa,38.025,23.876,2021-07-08,300,26,11,360,49,10,0
3490,Anthousa,38.025,23.876,2021-07-08,600,26,13,45,51,10,0
3491,Anthousa,38.025,23.876,2021-07-08,900,29,17,25,47,10,0
3492,Anthousa,38.025,23.876,2021-07-08,1200,31,21,25,43,10,0
3493,Anthousa,38.025,23.876,2021-07-08,1500,32,24,45,38,10,0
3494,Anthousa,38.025,23.876,2021-07-08,1800,30,20,45,43,10,0
3495,Anthousa,38.025,23.876,2021-07-08,2100,27,12,25,50,10,0
3496,Anthousa,38.025,23.876,2021-07-09,0,26,15,135,55,10,0
3497,Anthousa,38.025,23.876,2021-07-09,300,25,14,360,63,10,0
3498,Anthousa,38.025,23.876,2021-07-09,600,25,19,45,67,10,0
3499,Anthousa,38.025,23.876,2021-07-09,900,27,28,360,55,10,0
3500,Anthousa,38.025,23.876,2021-07-09,1200,29,28,25,46,10,0
3501,Anthousa,38.025,23.876,2021-07-09,1500,30,29,25,38,10,0
3502,Anthousa,38.025,23.876,2021-07-09,1800,29,24,135,39,10,0
3503,Anthousa,38.025,23.876,2021-07-09,2100,26,14,360,47,10,0
3504,Anthousa,38.025,23.876,2021-07-10,0,24,14,360,59,10,0
3505,Anthousa,38.025,23.876,2021-07-10,300,23,15,360,65,10,0
3506,Anthousa,38.025,23.876,2021-07-10,600,24,19,360,57,10,0
3507,Anthousa,38.025,23.876,2021-07-10,900,27,26,45,37,10,0
3508,Anthousa,38.025,23.876,2021-07-10,1200,30,28,135,32,10,0
3509,Anthousa,38.025,23.876,2021-07-10,1500,30,25,25,27,10,0
3510,Anthousa,38.025,23.876,2021-07-10,1800,28,25,135,32,10,0
3511,Anthousa,38.025,23.876,2021-07-10,2100,25,14,335,42,10,0
3512,Anthousa,38.025,23.876,2021-07-11,0,24,13,335,46,10,0
3513,Anthousa,38.025,23.876,2021-07-11,300,22,14,335,56,10,0
3514,Anthousa,38.025,23.876,2021-07-11,600,24,14,45,58,10,0
3515,Anthousa,38.025,23.876,2021-07-11,900,28,27,360,41,10,0
3516,Anthousa,38.025,23.876,2021-07-11,1200,29,27,25,35,10,0
3517,Anthousa,38.025,23.876,2021-07-11,1500,31,23,25,30,10,0
3518,Anthousa,38.025,23.876,2021-07-11,1800,29,22,115,33,10,0
3519,Anthousa,38.025,23.876,2021-07-11,2100,26,12,335,40,10,0
3520,Anthousa,38.025,23.876,2021-07-12,0,24,11,335,43,10,0
3521,Anthousa,38.025,23.876,2021-07-12,300,23,12,335,45,10,0
3522,Anthousa,38.025,23.876,2021-07-12,600,24,14,335,52,10,0
3523,Anthousa,38.025,23.876,2021-07-12,900,28,21,45,47,10,0
3524,Anthousa,38.025,23.876,2021-07-12,1200,31,25,135,38,10,0
3525,Anthousa,38.025,23.876,2021-07-12,1500,33,23,25,29,10,0
3526,Anthousa,38.025,23.876,2021-07-12,1800,31,22,135,31,10,0
3527,Anthousa,38.025,23.876,2021-07-12,2100,28,10,335,37,10,0
3528,Anthousa,38.025,23.876,2021-07-13,0,26,9,335,38,10,0
3529,Anthousa,38.025,23.876,2021-07-13,300,25,10,335,39,10,0
3530,Anthousa,38.025,23.876,2021-07-13,600,24,11,335,39,10,0
3531,Anthousa,38.025,23.876,2021-07-13,900,30,14,45,35,10,0
3532,Anthousa,38.025,23.876,2021-07-13,1200,33,18,135,31,10,0
3533,Anthousa,38.025,23.876,2021-07-13,1500,33,23,45,28,10,0
3534,Anthousa,38.025,23.876,2021-07-13,1800,31,18,45,34,10,0
3535,Anthousa,38.025,23.876,2021-07-13,2100,29,7,135,41,10,0
3536,Anthousa,38.025,23.876,2021-07-14,0,27,10,335,40,10,0
3537,Anthousa,38.025,23.876,2021-07-14,300,26,11,335,41,10,0
3538,Anthousa,38.025,23.876,2021-07-14,600,25,13,335,40,10,0
3539,Anthousa,38.025,23.876,2021-07-14,900,30,17,45,33,10,0
3540,Anthousa,38.025,23.876,2021-07-14,1200,33,20,135,31,10,0
3541,Anthousa,38.025,23.876,2021-07-14,1500,34,24,45,28,10,0
3542,Anthousa,38.025,23.876,2021-07-14,1800,32,19,25,33,10,0
3543,Anthousa,38.025,23.876,2021-07-14,2100,28,10,115,39,10,0
3544,Anthousa,38.025,23.876,2021-07-15,0,27,10,335,40,10,0
3545,Anthousa,38.025,23.876,2021-07-15,300,26,12,360,42,10,0
3546,Anthousa,38.025,23.876,2021-07-15,600,26,13,360,43,10,0
3547,Anthousa,38.025,23.876,2021-07-15,900,30,17,45,36,10,0
3548,Anthousa,38.025,23.876,2021-07-15,1200,32,21,135,31,10,0
3549,Anthousa,38.025,23.876,2021-07-15,1500,34,21,25,26,10,0
3550,Anthousa,38.025,23.876,2021-07-15,1800,32,21,25,30,10,0
3551,Anthousa,38.025,23.876,2021-07-15,2100,28,11,115,38,10,0
3552,Anthousa,38.025,23.876,2021-07-16,0,27,10,335,39,10,0
3553,Anthousa,38.025,23.876,2021-07-16,300,26,12,335,42,10,0
3554,Anthousa,38.025,23.876,2021-07-16,600,25,13,335,45,10,0
3555,Anthousa,38.025,23.876,2021-07-16,900,30,14,335,36,10,0
3556,Anthousa,38.025,23.876,2021-07-16,1200,34,16,180,29,10,0
3557,Anthousa,38.025,23.876,2021-07-16,1500,35,9,25,22,10,0
3558,Anthousa,38.025,23.876,2021-07-16,1800,33,11,135,28,10,0
3559,Anthousa,38.025,23.876,2021-07-16,2100,30,5,335,40,10,0
3560,Anthousa,38.025,23.876,2021-07-17,0,28,7,315,48,10,0
3561,Anthousa,38.025,23.876,2021-07-17,300,25,8,335,43,10,0
3562,Anthousa,38.025,23.876,2021-07-17,600,25,9,360,39,10,0
3563,Anthousa,38.025,23.876,2021-07-17,900,31,8,335,37,10,0
3564,Anthousa,38.025,23.876,2021-07-17,1200,32,8,45,35,10,0
3565,Anthousa,38.025,23.876,2021-07-17,1500,33,9,155,34,10,0
3566,Anthousa,38.025,23.876,2021-07-17,1800,31,8,155,45,10,0
3567,Anthousa,38.025,23.876,2021-07-17,2100,28,5,205,59,10,0
3568,Anthousa,38.025,23.876,2021-07-18,0,26,5,45,64,10,0
3569,Anthousa,38.025,23.876,2021-07-18,300,26,3,205,64,10,0
3570,Anthousa,38.025,23.876,2021-07-18,600,25,5,45,60,10,0
3571,Anthousa,38.025,23.876,2021-07-18,900,30,5,65,49,10,0
3572,Anthousa,38.025,23.876,2021-07-18,1200,30,9,90,44,10,0
3573,Anthousa,38.025,23.876,2021-07-18,1500,32,13,135,38,10,0
3574,Anthousa,38.025,23.876,2021-07-18,1800,29,12,115,46,10,0
3575,Anthousa,38.025,23.876,2021-07-18,2100,27,5,135,63,10,0
3576,Anthousa,38.025,23.876,2021-07-19,0,26,3,205,72,10,0
3577,Anthousa,38.025,23.876,2021-07-19,300,25,3,135,75,10,0
3578,Anthousa,38.025,23.876,2021-07-19,600,24,4,45,72,10,0
3579,Anthousa,38.025,23.876,2021-07-19,900,28,5,65,55,10,0
3580,Anthousa,38.025,23.876,2021-07-19,1200,29,10,115,49,10,0
3581,Anthousa,38.025,23.876,2021-07-19,1500,30,14,155,44,10,0
3582,Anthousa,38.025,23.876,2021-07-19,1800,28,12,155,53,10,0
3583,Anthousa,38.025,23.876,2021-07-19,2100,26,6,180,64,10,0
3584,Anthousa,38.025,23.876,2021-07-20,0,25,4,225,68,10,0
3585,Anthousa,38.025,23.876,2021-07-20,300,24,4,180,69,10,0
3586,Anthousa,38.025,23.876,2021-07-20,600,25,3,45,66,10,0
3587,Anthousa,38.025,23.876,2021-07-20,900,28,4,90,53,10,0
3588,Anthousa,38.025,23.876,2021-07-20,1200,30,6,115,52,10,0
3589,Anthousa,38.025,23.876,2021-07-20,1500,31,8,155,51,10,0
3590,Anthousa,38.025,23.876,2021-07-20,1800,30,7,155,58,10,0
3591,Anthousa,38.025,23.876,2021-07-20,2100,27,8,205,66,10,0
3592,Anthousa,38.025,23.876,2021-07-21,0,26,5,45,64,10,0
3593,Anthousa,38.025,23.876,2021-07-21,300,26,6,315,64,10,0
3594,Anthousa,38.025,23.876,2021-07-21,600,25,10,360,57,10,0
3595,Anthousa,38.025,23.876,2021-07-21,900,30,17,360,46,10,0
3596,Anthousa,38.025,23.876,2021-07-21,1200,31,14,180,42,10,0
3597,Anthousa,38.025,23.876,2021-07-21,1500,33,15,360,39,10,0
3598,Anthousa,38.025,23.876,2021-07-21,1800,31,14,25,40,10,0
3599,Anthousa,38.025,23.876,2021-07-21,2100,28,10,115,47,10,0
3600,Anthousa,38.025,23.876,2021-07-22,0,26,10,225,52,10,0
3601,Anthousa,38.025,23.876,2021-07-22,300,25,13,360,57,10,0
3602,Anthousa,38.025,23.876,2021-07-22,600,25,15,25,57,10,0
3603,Anthousa,38.025,23.876,2021-07-22,900,28,23,25,42,10,0
3604,Anthousa,38.025,23.876,2021-07-22,1200,29,24,25,39,10,0
3605,Anthousa,38.025,23.876,2021-07-22,1500,30,24,25,37,10,0
3606,Anthousa,38.025,23.876,2021-07-22,1800,28,26,135,37,10,0
3607,Anthousa,38.025,23.876,2021-07-22,2100,25,15,360,42,10,0
3608,Anthousa,38.025,23.876,2021-07-23,0,23,12,360,49,10,0
3609,Anthousa,38.025,23.876,2021-07-23,300,22,13,360,56,10,0
3610,Anthousa,38.025,23.876,2021-07-23,600,23,18,45,58,10,0
3611,Anthousa,38.025,23.876,2021-07-23,900,26,24,25,45,10,0
3612,Anthousa,38.025,23.876,2021-07-23,1200,28,30,25,39,10,0
3613,Anthousa,38.025,23.876,2021-07-23,1500,29,26,25,32,10,0
3614,Anthousa,38.025,23.876,2021-07-23,1800,28,23,135,32,10,0
3615,Anthousa,38.025,23.876,2021-07-23,2100,25,12,360,39,10,0
3616,Anthousa,38.025,23.876,2021-07-24,0,23,11,335,43,10,0
3617,Anthousa,38.025,23.876,2021-07-24,300,22,13,360,48,10,0
3618,Anthousa,38.025,23.876,2021-07-24,600,23,15,360,51,10,0
3619,Anthousa,38.025,23.876,2021-07-24,900,27,22,45,45,10,0
3620,Anthousa,38.025,23.876,2021-07-24,1200,28,25,135,40,10,0
3621,Anthousa,38.025,23.876,2021-07-24,1500,29,24,25,35,10,0
3622,Anthousa,38.025,23.876,2021-07-24,1800,28,24,135,36,10,0
3623,Anthousa,38.025,23.876,2021-07-24,2100,25,14,335,44,10,0
3624,Anthousa,38.025,23.876,2021-07-25,0,23,10,335,43,10,0
3625,Anthousa,38.025,23.876,2021-07-25,300,22,12,360,53,10,0
3626,Anthousa,38.025,23.876,2021-07-25,600,22,17,225,59,10,0
3627,Anthousa,38.025,23.876,2021-07-25,900,26,28,360,46,10,0
3628,Anthousa,38.025,23.876,2021-07-25,1200,28,30,25,38,10,0
3629,Anthousa,38.025,23.876,2021-07-25,1500,29,28,25,31,10,0
3630,Anthousa,38.025,23.876,2021-07-25,1800,28,23,135,30,10,0
3631,Anthousa,38.025,23.876,2021-07-25,2100,24,12,360,38,10,0
3632,Anthousa,38.025,23.876,2021-07-26,0,23,11,335,41,10,0
3633,Anthousa,38.025,23.876,2021-07-26,300,22,13,335,45,10,0
3634,Anthousa,38.025,23.876,2021-07-26,600,23,15,225,49,10,0
3635,Anthousa,38.025,23.876,2021-07-26,900,27,23,360,42,10,0
3636,Anthousa,38.025,23.876,2021-07-26,1200,29,25,25,34,10,0
3637,Anthousa,38.025,23.876,2021-07-26,1500,31,27,25,26,10,0
3638,Anthousa,38.025,23.876,2021-07-26,1800,30,21,135,27,10,0
3639,Anthousa,38.025,23.876,2021-07-26,2100,26,12,335,33,10,0
3640,Anthousa,38.025,23.876,2021-07-27,0,25,12,335,29,10,0
3641,Anthousa,38.025,23.876,2021-07-27,300,24,13,335,31,10,0
3642,Anthousa,38.025,23.876,2021-07-27,600,24,14,335,34,10,0
3643,Anthousa,38.025,23.876,2021-07-27,900,30,19,45,30,10,0
3644,Anthousa,38.025,23.876,2021-07-27,1200,32,22,135,26,10,0
3645,Anthousa,38.025,23.876,2021-07-27,1500,35,21,25,22,10,0
3646,Anthousa,38.025,23.876,2021-07-27,1800,32,21,25,25,10,0
3647,Anthousa,38.025,23.876,2021-07-27,2100,29,13,135,31,10,0
3648,Anthousa,38.025,23.876,2021-07-28,0,27,12,360,29,10,0
3649,Anthousa,38.025,23.876,2021-07-28,300,26,14,335,33,10,0
3650,Anthousa,38.025,23.876,2021-07-28,600,25,15,335,36,10,0
3651,Anthousa,38.025,23.876,2021-07-28,900,31,22,45,30,10,0
3652,Anthousa,38.025,23.876,2021-07-28,1200,33,26,135,26,10,0
3653,Anthousa,38.025,23.876,2021-07-28,1500,35,25,25,22,10,0
3654,Anthousa,38.025,23.876,2021-07-28,1800,34,23,135,24,10,0
3655,Anthousa,38.025,23.876,2021-07-28,2100,31,13,360,31,10,0
3656,Anthousa,38.025,23.876,2021-07-29,0,27,13,335,35,10,0
3657,Anthousa,38.025,23.876,2021-07-29,300,26,13,335,38,10,0
3658,Anthousa,38.025,23.876,2021-07-29,600,25,15,335,38,10,0
3659,Anthousa,38.025,23.876,2021-07-29,900,32,20,225,28,10,0
3660,Anthousa,38.025,23.876,2021-07-29,1200,35,23,135,24,10,0
3661,Anthousa,38.025,23.876,2021-07-29,1500,36,21,25,20,10,0
3662,Anthousa,38.025,23.876,2021-07-29,1800,35,17,25,23,10,0
3663,Anthousa,38.025,23.876,2021-07-29,2100,32,13,135,28,10,0
3664,Anthousa,38.025,23.876,2021-07-30,0,30,10,335,30,10,0
3665,Anthousa,38.025,23.876,2021-07-30,300,28,12,335,31,10,0
3666,Anthousa,38.025,23.876,2021-07-30,600,27,13,225,29,10,0
3667,Anthousa,38.025,23.876,2021-07-30,900,34,12,360,24,10,0
3668,Anthousa,38.025,23.876,2021-07-30,1200,37,12,25,21,10,0
3669,Anthousa,38.025,23.876,2021-07-30,1500,38,12,45,19,10,0
3670,Anthousa,38.025,23.876,2021-07-30,1800,36,14,45,22,10,0
3671,Anthousa,38.025,23.876,2021-07-30,2100,33,4,135,26,10,0
3672,Anthousa,38.025,23.876,2021-07-31,0,32,4,315,33,10,0
3673,Anthousa,38.025,23.876,2021-07-31,300,30,1,45,34,10,0
3674,Anthousa,38.025,23.876,2021-07-31,600,29,1,135,31,10,0
3675,Anthousa,38.025,23.876,2021-07-31,900,35,4,45,22,10,0
3676,Anthousa,38.025,23.876,2021-07-31,1200,37,9,225,19,10,0
3677,Anthousa,38.025,23.876,2021-07-31,1500,38,13,205,17,10,0
3678,Anthousa,38.025,23.876,2021-07-31,1800,36,10,180,21,10,0
3679,Anthousa,38.025,23.876,2021-07-31,2100,33,4,205,26,10,0
3680,Anthousa,38.025,23.876,2021-08-01,0,30,4,270,26,10,0
3681,Anthousa,38.025,23.876,2021-08-01,300,28,5,225,27,10,0
3682,Anthousa,38.025,23.876,2021-08-01,600,28,8,360,25,10,0
3683,Anthousa,38.025,23.876,2021-08-01,900,35,8,360,22,10,0
3684,Anthousa,38.025,23.876,2021-08-01,1200,37,8,45,21,10,0
3685,Anthousa,38.025,23.876,2021-08-01,1500,39,8,90,21,10,0
3686,Anthousa,38.025,23.876,2021-08-01,1800,37,7,155,27,10,0
3687,Anthousa,38.025,23.876,2021-08-01,2100,33,3,270,37,10,0
3688,Anthousa,38.025,23.876,2021-08-02,0,30,5,315,37,10,0
3689,Anthousa,38.025,23.876,2021-08-02,300,29,6,225,34,10,0
3690,Anthousa,38.025,23.876,2021-08-02,600,28,9,360,32,10,0
3691,Anthousa,38.025,23.876,2021-08-02,900,35,10,115,25,10,0
3692,Anthousa,38.025,23.876,2021-08-02,1200,37,7,65,21,10,0
3693,Anthousa,38.025,23.876,2021-08-02,1500,40,10,25,17,10,0
3694,Anthousa,38.025,23.876,2021-08-02,1800,39,8,115,21,10,0
3695,Anthousa,38.025,23.876,2021-08-02,2100,34,6,315,28,10,0
3696,Anthousa,38.025,23.876,2021-08-03,0,31,8,335,23,10,0
3697,Anthousa,38.025,23.876,2021-08-03,300,30,10,335,21,10,0
3698,Anthousa,38.025,23.876,2021-08-03,600,30,11,360,21,10,0
3699,Anthousa,38.025,23.876,2021-08-03,900,37,12,45,18,10,0
3700,Anthousa,38.025,23.876,2021-08-03,1200,40,8,155,15,10,0
3701,Anthousa,38.025,23.876,2021-08-03,1500,41,10,65,12,10,0
3702,Anthousa,38.025,23.876,2021-08-03,1800,39,13,45,14,10,0
3703,Anthousa,38.025,23.876,2021-08-03,2100,35,5,135,17,10,0
3704,Anthousa,38.025,23.876,2021-08-04,0,32,6,315,25,10,0
3705,Anthousa,38.025,23.876,2021-08-04,300,30,8,335,23,10,0
3706,Anthousa,38.025,23.876,2021-08-04,600,29,9,360,21,10,0
3707,Anthousa,38.025,23.876,2021-08-04,900,37,12,360,18,10,0
3708,Anthousa,38.025,23.876,2021-08-04,1200,38,8,205,17,10,0
3709,Anthousa,38.025,23.876,2021-08-04,1500,39,11,45,16,10,0
3710,Anthousa,38.025,23.876,2021-08-04,1800,38,9,90,20,10,0
3711,Anthousa,38.025,23.876,2021-08-04,2100,33,2,155,28,10,0
3712,Anthousa,38.025,23.876,2021-08-05,0,30,7,315,32,10,0
3713,Anthousa,38.025,23.876,2021-08-05,300,29,7,225,30,10,0
3714,Anthousa,38.025,23.876,2021-08-05,600,28,8,360,26,10,0
3715,Anthousa,38.025,23.876,2021-08-05,900,37,8,25,20,10,0
3716,Anthousa,38.025,23.876,2021-08-05,1200,38,8,65,19,10,0
3717,Anthousa,38.025,23.876,2021-08-05,1500,40,8,115,18,10,0
3718,Anthousa,38.025,23.876,2021-08-05,1800,39,9,180,23,10,0
3719,Anthousa,38.025,23.876,2021-08-05,2100,34,3,45,31,10,0
3720,Anthousa,38.025,23.876,2021-08-06,0,30,6,270,28,10,0
3721,Anthousa,38.025,23.876,2021-08-06,300,28,5,315,23,10,0
3722,Anthousa,38.025,23.876,2021-08-06,600,28,5,45,22,10,0
3723,Anthousa,38.025,23.876,2021-08-06,900,33,10,225,18,10,0
3724,Anthousa,38.025,23.876,2021-08-06,1200,36,19,45,18,10,0
3725,Anthousa,38.025,23.876,2021-08-06,1500,38,28,270,19,10,0
