name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Marathonas,38.153,23.963,2014-02-03,2100,8,21,360,78,10,0
Marathonas,38.153,23.963,2014-02-04,0,7,19,360,80,10,0
Marathonas,38.153,23.963,2014-02-04,300,7,15,360,80,5,0
Marathonas,38.153,23.963,2014-02-04,600,7,16,360,80,5,0
Marathonas,38.153,23.963,2014-02-04,900,9,18,360,68,10,0
Marathonas,38.153,23.963,2014-02-04,1200,11,20,360,63,10,0
Marathonas,38.153,23.963,2014-02-04,1500,9,17,360,71,10,0
Marathonas,38.153,23.963,2014-02-04,1800,8,14,360,81,10,0
Marathonas,38.153,23.963,2014-02-04,2100,7,12,360,77,10,0
Marathonas,38.153,23.963,2014-02-05,0,6,9,25,79,10,0
Marathonas,38.153,23.963,2014-02-05,300,7,9,360,81,10,0
Marathonas,38.153,23.963,2014-02-05,600,5,9,25,82,10,0
Marathonas,38.153,23.963,2014-02-05,900,8,8,25,70,10,0
Marathonas,38.153,23.963,2014-02-05,1200,11,5,65,65,10,0
Marathonas,38.153,23.963,2014-02-05,1500,10,6,90,70,10,0
Marathonas,38.153,23.963,2014-02-05,1800,10,5,90,76,10,0
Marathonas,38.153,23.963,2014-02-05,2100,9,6,45,79,10,0
Marathonas,38.153,23.963,2014-02-06,0,7,4,45,85,10,0
Marathonas,38.153,23.963,2014-02-06,300,7,3,115,87,10,0
Marathonas,38.153,23.963,2014-02-06,600,8,6,155,87,10,0
Marathonas,38.153,23.963,2014-02-06,900,9,6,155,75,10,0
Marathonas,38.153,23.963,2014-02-06,1200,12,12,155,77,10,0
Marathonas,38.153,23.963,2014-02-06,1500,12,16,155,80,2,0
Marathonas,38.153,23.963,2014-02-06,1800,11,13,135,88,9,0
Marathonas,38.153,23.963,2014-02-06,2100,11,9,65,93,7,0
Marathonas,38.153,23.963,2014-02-07,0,10,11,65,94,5,0
Marathonas,38.153,23.963,2014-02-07,300,9,13,25,92,9,0
Marathonas,38.153,23.963,2014-02-07,600,10,16,360,91,7,0
Marathonas,38.153,23.963,2014-02-07,900,12,10,25,77,10,0
Marathonas,38.153,23.963,2014-02-07,1200,14,5,65,70,10,0
Marathonas,38.153,23.963,2014-02-07,1500,14,5,135,71,10,0
Marathonas,38.153,23.963,2014-02-07,1800,13,7,155,84,10,0
Marathonas,38.153,23.963,2014-02-07,2100,12,9,180,86,10,0
Marathonas,38.153,23.963,2014-02-08,0,10,12,205,89,10,0
Marathonas,38.153,23.963,2014-02-08,300,9,12,205,90,10,0
Marathonas,38.153,23.963,2014-02-08,600,9,9,205,89,10,0
Marathonas,38.153,23.963,2014-02-08,900,12,12,205,75,10,0
Marathonas,38.153,23.963,2014-02-08,1200,15,17,205,67,10,0
Marathonas,38.153,23.963,2014-02-08,1500,15,21,180,73,10,0
Marathonas,38.153,23.963,2014-02-08,1800,13,13,180,82,10,0
Marathonas,38.153,23.963,2014-02-08,2100,13,14,205,84,10,0
Marathonas,38.153,23.963,2014-02-09,0,12,13,225,84,10,0
Marathonas,38.153,23.963,2014-02-09,300,11,15,205,83,10,0
Marathonas,38.153,23.963,2014-02-09,600,11,14,205,86,10,0
Marathonas,38.153,23.963,2014-02-09,900,14,20,225,76,10,0
Marathonas,38.153,23.963,2014-02-09,1200,17,18,225,66,10,0
Marathonas,38.153,23.963,2014-02-09,1500,17,17,205,70,10,0
Marathonas,38.153,23.963,2014-02-09,1800,14,14,45,77,10,0
Marathonas,38.153,23.963,2014-02-09,2100,13,13,270,80,10,0
Marathonas,38.153,23.963,2014-02-10,0,11,17,315,80,10,0
Marathonas,38.153,23.963,2014-02-10,300,10,13,225,80,10,0
Marathonas,38.153,23.963,2014-02-10,600,10,9,45,81,10,0
Marathonas,38.153,23.963,2014-02-10,900,13,8,225,66,10,0
Marathonas,38.153,23.963,2014-02-10,1200,17,9,205,60,10,0
Marathonas,38.153,23.963,2014-02-10,1500,19,8,155,63,10,0
Marathonas,38.153,23.963,2014-02-10,1800,15,10,155,77,10,0
Marathonas,38.153,23.963,2014-02-10,2100,14,8,180,81,10,0
Marathonas,38.153,23.963,2014-02-11,0,14,4,45,83,10,0
