name,latitude,longitude,date,time,temperature,wind_speed,wind_dir,humidity,visibility,fire
Kato Soulion,38.168,24.016,2021-01-12,1800,11,4,155,93,7,0
Kato Soulion,38.168,24.016,2021-01-12,2100,9,9,115,91,7,0
Kato Soulion,38.168,24.016,2021-01-13,0,8,11,335,91,10,0
Kato Soulion,38.168,24.016,2021-01-13,300,7,9,335,88,10,0
Kato Soulion,38.168,24.016,2021-01-13,600,6,13,335,88,10,0
Kato Soulion,38.168,24.016,2021-01-13,900,7,12,335,82,10,0
Kato Soulion,38.168,24.016,2021-01-13,1200,8,12,335,74,10,0
Kato Soulion,38.168,24.016,2021-01-13,1500,9,11,335,66,10,0
Kato Soulion,38.168,24.016,2021-01-13,1800,7,5,335,73,10,0
Kato Soulion,38.168,24.016,2021-01-13,2100,5,3,335,76,10,0
Kato Soulion,38.168,24.016,2021-01-14,0,5,2,335,76,10,0
Kato Soulion,38.168,24.016,2021-01-14,300,5,8,335,79,10,0
Kato Soulion,38.168,24.016,2021-01-14,600,4,18,335,85,9,0
Kato Soulion,38.168,24.016,2021-01-14,900,4,18,335,76,10,0
Kato Soulion,38.168,24.016,2021-01-14,1200,5,13,315,68,10,0
Kato Soulion,38.168,24.016,2021-01-14,1500,6,7,45,60,10,0
Kato Soulion,38.168,24.016,2021-01-14,1800,5,6,135,70,10,0
Kato Soulion,38.168,24.016,2021-01-14,2100,4,10,180,76,10,0
Kato Soulion,38.168,24.016,2021-01-15,0,5,12,315,82,7,0
Kato Soulion,38.168,24.016,2021-01-15,300,3,18,360,91,3,0
Kato Soulion,38.168,24.016,2021-01-15,600,2,19,360,84,7,0
Kato Soulion,38.168,24.016,2021-01-15,900,3,14,360,70,9,0
Kato Soulion,38.168,24.016,2021-01-15,1200,4,13,180,71,8,0
Kato Soulion,38.168,24.016,2021-01-15,1500,4,11,25,72,7,0
Kato Soulion,38.168,24.016,2021-01-15,1800,2,6,25,83,5,0
Kato Soulion,38.168,24.016,2021-01-15,2100,-1,5,25,77,10,0
Kato Soulion,38.168,24.016,2021-01-16,0,3,7,65,72,10,0
Kato Soulion,38.168,24.016,2021-01-16,300,4,8,65,70,10,0
Kato Soulion,38.168,24.016,2021-01-16,600,3,9,45,78,10,0
Kato Soulion,38.168,24.016,2021-01-16,900,2,10,25,94,8,0
Kato Soulion,38.168,24.016,2021-01-16,1200,2,11,135,93,9,0
Kato Soulion,38.168,24.016,2021-01-16,1500,3,12,45,92,9,0
Kato Soulion,38.168,24.016,2021-01-16,1800,2,15,360,92,10,0
Kato Soulion,38.168,24.016,2021-01-16,2100,1,15,115,93,9,0
Kato Soulion,38.168,24.016,2021-01-17,0,0,15,335,96,5,0
Kato Soulion,38.168,24.016,2021-01-17,300,0,17,335,92,3,0
Kato Soulion,38.168,24.016,2021-01-17,600,-1,22,335,89,5,0
Kato Soulion,38.168,24.016,2021-01-17,900,-1,16,335,86,6,0
Kato Soulion,38.168,24.016,2021-01-17,1200,0,18,335,80,6,0
Kato Soulion,38.168,24.016,2021-01-17,1500,0,15,335,75,7,0
Kato Soulion,38.168,24.016,2021-01-17,1800,-1,9,315,75,10,0
Kato Soulion,38.168,24.016,2021-01-17,2100,-2,6,335,73,10,0
Kato Soulion,38.168,24.016,2021-01-18,0,-2,5,335,70,10,0
Kato Soulion,38.168,24.016,2021-01-18,300,-1,6,225,73,8,0
Kato Soulion,38.168,24.016,2021-01-18,600,-1,8,360,79,5,0
Kato Soulion,38.168,24.016,2021-01-18,900,-1,9,25,82,6,0
Kato Soulion,38.168,24.016,2021-01-18,1200,0,11,25,87,4,0
Kato Soulion,38.168,24.016,2021-01-18,1500,1,12,45,93,2,0
Kato Soulion,38.168,24.016,2021-01-18,1800,0,10,25,91,2,0
Kato Soulion,38.168,24.016,2021-01-18,2100,0,10,25,90,2,0
Kato Soulion,38.168,24.016,2021-01-19,0,0,4,335,94,2,0
Kato Soulion,38.168,24.016,2021-01-19,300,-1,5,335,95,2,0
Kato Soulion,38.168,24.016,2021-01-19,600,-1,7,315,93,2,0
Kato Soulion,38.168,24.016,2021-01-19,900,0,9,315,91,4,0
Kato Soulion,38.168,24.016,2021-01-19,1200,2,12,315,83,7,0
Kato Soulion,38.168,24.016,2021-01-19,1500,2,14,315,76,10,0
Kato Soulion,38.168,24.016,2021-01-19,1800,1,12,335,75,10,0
Kato Soulion,38.168,24.016,2021-01-19,2100,1,10,315,73,10,0
Kato Soulion,38.168,24.016,2021-01-20,0,1,7,315,72,10,0
Kato Soulion,38.168,24.016,2021-01-20,300,0,4,45,69,10,0
Kato Soulion,38.168,24.016,2021-01-20,600,0,3,205,63,10,0
Kato Soulion,38.168,24.016,2021-01-20,900,1,3,205,58,10,0
Kato Soulion,38.168,24.016,2021-01-20,1200,5,4,205,60,10,0
Kato Soulion,38.168,24.016,2021-01-20,1500,6,5,205,62,10,0
Kato Soulion,38.168,24.016,2021-01-20,1800,5,4,180,69,10,0
Kato Soulion,38.168,24.016,2021-01-20,2100,3,4,225,72,10,0
Kato Soulion,38.168,24.016,2021-01-21,0,3,4,45,75,10,0
Kato Soulion,38.168,24.016,2021-01-21,300,2,3,45,79,10,0
Kato Soulion,38.168,24.016,2021-01-21,600,2,3,45,80,10,0
Kato Soulion,38.168,24.016,2021-01-21,900,4,4,225,78,10,0
Kato Soulion,38.168,24.016,2021-01-21,1200,7,5,225,74,10,0
Kato Soulion,38.168,24.016,2021-01-21,1500,9,5,205,71,10,0
Kato Soulion,38.168,24.016,2021-01-21,1800,8,5,205,76,10,0
Kato Soulion,38.168,24.016,2021-01-21,2100,6,6,205,78,10,0
Kato Soulion,38.168,24.016,2021-01-22,0,5,6,205,78,10,0
Kato Soulion,38.168,24.016,2021-01-22,300,5,6,225,80,10,0
Kato Soulion,38.168,24.016,2021-01-22,600,4,5,205,82,10,0
Kato Soulion,38.168,24.016,2021-01-22,900,6,6,225,77,10,0
Kato Soulion,38.168,24.016,2021-01-22,1200,10,7,205,72,10,0
Kato Soulion,38.168,24.016,2021-01-22,1500,11,9,205,67,10,0
Kato Soulion,38.168,24.016,2021-01-22,1800,9,9,180,74,10,0
Kato Soulion,38.168,24.016,2021-01-22,2100,7,8,180,81,10,0
Kato Soulion,38.168,24.016,2021-01-23,0,7,10,180,88,10,0
Kato Soulion,38.168,24.016,2021-01-23,300,6,12,180,89,10,0
Kato Soulion,38.168,24.016,2021-01-23,600,6,13,180,88,10,0
Kato Soulion,38.168,24.016,2021-01-23,900,7,12,180,82,10,0
Kato Soulion,38.168,24.016,2021-01-23,1200,10,19,180,75,10,0
Kato Soulion,38.168,24.016,2021-01-23,1500,11,26,180,68,10,0
Kato Soulion,38.168,24.016,2021-01-23,1800,9,22,180,74,10,0
Kato Soulion,38.168,24.016,2021-01-23,2100,8,24,180,78,7,0
Kato Soulion,38.168,24.016,2021-01-24,0,7,21,180,82,10,0
Kato Soulion,38.168,24.016,2021-01-24,300,8,14,205,87,10,0
Kato Soulion,38.168,24.016,2021-01-24,600,7,11,225,85,10,0
Kato Soulion,38.168,24.016,2021-01-24,900,8,11,225,77,10,0
Kato Soulion,38.168,24.016,2021-01-24,1200,10,12,205,68,10,0
Kato Soulion,38.168,24.016,2021-01-24,1500,12,13,180,60,10,0
Kato Soulion,38.168,24.016,2021-01-24,1800,10,12,180,69,10,0
Kato Soulion,38.168,24.016,2021-01-24,2100,9,16,205,74,10,0
Kato Soulion,38.168,24.016,2021-01-25,0,7,18,180,73,10,0
Kato Soulion,38.168,24.016,2021-01-25,300,9,22,205,77,10,0
Kato Soulion,38.168,24.016,2021-01-25,600,9,18,225,78,10,0
Kato Soulion,38.168,24.016,2021-01-25,900,9,16,225,75,10,0
Kato Soulion,38.168,24.016,2021-01-25,1200,11,18,225,67,10,0
Kato Soulion,38.168,24.016,2021-01-25,1500,12,16,225,59,10,0
Kato Soulion,38.168,24.016,2021-01-25,1800,10,11,205,67,10,0
Kato Soulion,38.168,24.016,2021-01-25,2100,9,12,205,70,10,0
Kato Soulion,38.168,24.016,2021-01-26,0,8,11,225,77,10,0
Kato Soulion,38.168,24.016,2021-01-26,300,7,13,225,78,10,0
Kato Soulion,38.168,24.016,2021-01-26,600,7,13,205,76,10,0
Kato Soulion,38.168,24.016,2021-01-26,900,9,18,205,75,10,0
Kato Soulion,38.168,24.016,2021-01-26,1200,11,27,205,75,10,0
Kato Soulion,38.168,24.016,2021-01-26,1500,12,28,180,75,10,0
Kato Soulion,38.168,24.016,2021-01-26,1800,11,23,180,85,10,0
Kato Soulion,38.168,24.016,2021-01-26,2100,9,17,225,84,10,0
Kato Soulion,38.168,24.016,2021-01-27,0,5,17,45,91,8,0
Kato Soulion,38.168,24.016,2021-01-27,300,4,16,335,92,7,0
Kato Soulion,38.168,24.016,2021-01-27,600,3,16,315,92,8,0
Kato Soulion,38.168,24.016,2021-01-27,900,1,13,315,86,10,0
Kato Soulion,38.168,24.016,2021-01-27,1200,2,17,315,83,9,0
Kato Soulion,38.168,24.016,2021-01-27,1500,2,22,315,80,9,0
Kato Soulion,38.168,24.016,2021-01-27,1800,1,20,315,81,8,0
Kato Soulion,38.168,24.016,2021-01-27,2100,1,13,315,77,9,0
Kato Soulion,38.168,24.016,2021-01-28,0,1,10,335,70,9,0
Kato Soulion,38.168,24.016,2021-01-28,300,1,13,315,66,10,0
Kato Soulion,38.168,24.016,2021-01-28,600,0,10,315,62,10,0
Kato Soulion,38.168,24.016,2021-01-28,900,1,8,315,58,10,0
Kato Soulion,38.168,24.016,2021-01-28,1200,3,14,315,53,10,0
Kato Soulion,38.168,24.016,2021-01-28,1500,4,10,315,49,10,0
Kato Soulion,38.168,24.016,2021-01-28,1800,3,6,315,56,10,0
Kato Soulion,38.168,24.016,2021-01-28,2100,1,3,315,55,10,0
Kato Soulion,38.168,24.016,2021-01-29,0,0,5,225,60,10,0
Kato Soulion,38.168,24.016,2021-01-29,300,1,7,205,61,10,0
Kato Soulion,38.168,24.016,2021-01-29,600,1,7,205,65,10,0
Kato Soulion,38.168,24.016,2021-01-29,900,3,8,205,66,10,0
Kato Soulion,38.168,24.016,2021-01-29,1200,7,8,205,65,10,0
Kato Soulion,38.168,24.016,2021-01-29,1500,10,8,205,64,10,0
Kato Soulion,38.168,24.016,2021-01-29,1800,8,8,180,71,10,0
Kato Soulion,38.168,24.016,2021-01-29,2100,6,9,205,74,10,0
Kato Soulion,38.168,24.016,2021-01-30,0,6,7,205,78,10,0
Kato Soulion,38.168,24.016,2021-01-30,300,7,10,180,82,10,0
Kato Soulion,38.168,24.016,2021-01-30,600,7,11,205,84,10,0
Kato Soulion,38.168,24.016,2021-01-30,900,8,14,225,80,10,0
Kato Soulion,38.168,24.016,2021-01-30,1200,11,18,270,78,10,0
Kato Soulion,38.168,24.016,2021-01-30,1500,11,22,335,76,10,0
Kato Soulion,38.168,24.016,2021-01-30,1800,10,12,335,76,10,0
Kato Soulion,38.168,24.016,2021-01-30,2100,8,6,315,78,10,0
Kato Soulion,38.168,24.016,2021-01-31,0,7,3,155,75,10,0
Kato Soulion,38.168,24.016,2021-01-31,300,6,8,180,79,10,0
Kato Soulion,38.168,24.016,2021-01-31,600,5,10,180,82,10,0
Kato Soulion,38.168,24.016,2021-01-31,900,7,12,180,83,10,0
Kato Soulion,38.168,24.016,2021-01-31,1200,11,13,180,77,10,0
Kato Soulion,38.168,24.016,2021-01-31,1500,13,14,180,71,10,0
Kato Soulion,38.168,24.016,2021-01-31,1800,11,16,155,81,10,0
Kato Soulion,38.168,24.016,2021-01-31,2100,9,21,180,91,10,0
Kato Soulion,38.168,24.016,2021-02-01,0,10,21,155,86,10,0
Kato Soulion,38.168,24.016,2021-02-01,300,11,21,180,89,10,0
Kato Soulion,38.168,24.016,2021-02-01,600,11,14,205,85,10,0
Kato Soulion,38.168,24.016,2021-02-01,900,11,17,205,77,10,0
Kato Soulion,38.168,24.016,2021-02-01,1200,12,16,205,75,10,0
Kato Soulion,38.168,24.016,2021-02-01,1500,12,22,205,73,10,0
Kato Soulion,38.168,24.016,2021-02-01,1800,10,12,180,81,10,0
Kato Soulion,38.168,24.016,2021-02-01,2100,9,10,180,86,10,0
Kato Soulion,38.168,24.016,2021-02-02,0,8,11,180,82,10,0
Kato Soulion,38.168,24.016,2021-02-02,300,7,10,180,83,10,0
Kato Soulion,38.168,24.016,2021-02-02,600,7,10,180,88,10,0
Kato Soulion,38.168,24.016,2021-02-02,900,9,10,180,85,10,0
Kato Soulion,38.168,24.016,2021-02-02,1200,12,9,155,81,10,0
Kato Soulion,38.168,24.016,2021-02-02,1500,13,8,155,77,10,0
Kato Soulion,38.168,24.016,2021-02-02,1800,10,4,115,86,10,0
Kato Soulion,38.168,24.016,2021-02-02,2100,9,3,115,90,10,0
Kato Soulion,38.168,24.016,2021-02-03,0,8,3,315,87,10,0
Kato Soulion,38.168,24.016,2021-02-03,300,7,5,335,86,10,0
Kato Soulion,38.168,24.016,2021-02-03,600,6,5,335,85,10,0
Kato Soulion,38.168,24.016,2021-02-03,900,8,5,315,78,10,0
Kato Soulion,38.168,24.016,2021-02-03,1200,12,4,315,72,10,0
Kato Soulion,38.168,24.016,2021-02-03,1500,13,3,45,66,10,0
Kato Soulion,38.168,24.016,2021-02-03,1800,11,3,180,78,10,0
Kato Soulion,38.168,24.016,2021-02-03,2100,8,4,180,86,10,0
Kato Soulion,38.168,24.016,2021-02-04,0,7,4,205,84,10,0
Kato Soulion,38.168,24.016,2021-02-04,300,7,5,205,84,10,0
Kato Soulion,38.168,24.016,2021-02-04,600,7,4,45,82,10,0
Kato Soulion,38.168,24.016,2021-02-04,900,9,4,45,75,10,0
Kato Soulion,38.168,24.016,2021-02-04,1200,13,3,225,70,10,0
Kato Soulion,38.168,24.016,2021-02-04,1500,15,2,205,65,10,0
Kato Soulion,38.168,24.016,2021-02-04,1800,12,2,115,76,10,0
Kato Soulion,38.168,24.016,2021-02-04,2100,10,1,65,83,10,0
Kato Soulion,38.168,24.016,2021-02-05,0,10,3,360,74,10,0
Kato Soulion,38.168,24.016,2021-02-05,300,9,4,360,74,10,0
Kato Soulion,38.168,24.016,2021-02-05,600,8,4,360,76,10,0
Kato Soulion,38.168,24.016,2021-02-05,900,10,3,335,71,10,0
Kato Soulion,38.168,24.016,2021-02-05,1200,13,3,270,68,10,0
Kato Soulion,38.168,24.016,2021-02-05,1500,15,4,225,65,10,0
Kato Soulion,38.168,24.016,2021-02-05,1800,13,2,205,76,10,0
Kato Soulion,38.168,24.016,2021-02-05,2100,9,1,45,82,10,0
Kato Soulion,38.168,24.016,2021-02-06,0,8,3,270,79,10,0
Kato Soulion,38.168,24.016,2021-02-06,300,7,3,45,75,10,0
Kato Soulion,38.168,24.016,2021-02-06,600,7,3,45,71,10,0
Kato Soulion,38.168,24.016,2021-02-06,900,9,3,45,65,10,0
Kato Soulion,38.168,24.016,2021-02-06,1200,14,4,205,62,10,0
Kato Soulion,38.168,24.016,2021-02-06,1500,16,4,180,58,10,0
Kato Soulion,38.168,24.016,2021-02-06,1800,13,5,180,70,10,0
Kato Soulion,38.168,24.016,2021-02-06,2100,10,5,205,77,10,0
Kato Soulion,38.168,24.016,2021-02-07,0,9,5,205,75,10,0
Kato Soulion,38.168,24.016,2021-02-07,300,8,4,205,74,10,0
Kato Soulion,38.168,24.016,2021-02-07,600,7,4,225,73,10,0
Kato Soulion,38.168,24.016,2021-02-07,900,9,4,205,67,10,0
Kato Soulion,38.168,24.016,2021-02-07,1200,15,6,180,64,10,0
Kato Soulion,38.168,24.016,2021-02-07,1500,17,7,180,62,10,0
Kato Soulion,38.168,24.016,2021-02-07,1800,13,9,180,72,10,0
Kato Soulion,38.168,24.016,2021-02-07,2100,10,13,180,74,10,0
Kato Soulion,38.168,24.016,2021-02-08,0,11,11,180,84,10,0
Kato Soulion,38.168,24.016,2021-02-08,300,11,12,155,85,10,0
Kato Soulion,38.168,24.016,2021-02-08,600,11,16,155,80,10,0
Kato Soulion,38.168,24.016,2021-02-08,900,12,22,180,74,10,0
Kato Soulion,38.168,24.016,2021-02-08,1200,14,25,180,70,10,0
Kato Soulion,38.168,24.016,2021-02-08,1500,15,24,180,66,10,0
Kato Soulion,38.168,24.016,2021-02-08,1800,12,15,205,81,9,0
Kato Soulion,38.168,24.016,2021-02-08,2100,10,13,225,83,10,0
Kato Soulion,38.168,24.016,2021-02-09,0,9,12,225,81,10,0
Kato Soulion,38.168,24.016,2021-02-09,300,8,12,225,82,10,0
Kato Soulion,38.168,24.016,2021-02-09,600,8,12,225,82,10,0
Kato Soulion,38.168,24.016,2021-02-09,900,10,13,225,76,10,0
Kato Soulion,38.168,24.016,2021-02-09,1200,13,16,225,69,10,0
Kato Soulion,38.168,24.016,2021-02-09,1500,14,19,205,62,10,0
Kato Soulion,38.168,24.016,2021-02-09,1800,12,18,205,67,10,0
Kato Soulion,38.168,24.016,2021-02-09,2100,11,14,205,75,10,0
Kato Soulion,38.168,24.016,2021-02-10,0,9,14,205,80,9,0
Kato Soulion,38.168,24.016,2021-02-10,300,8,12,225,80,10,0
Kato Soulion,38.168,24.016,2021-02-10,600,7,10,225,79,10,0
Kato Soulion,38.168,24.016,2021-02-10,900,10,12,225,73,10,0
Kato Soulion,38.168,24.016,2021-02-10,1200,13,10,225,64,10,0
Kato Soulion,38.168,24.016,2021-02-10,1500,15,9,225,56,10,0
Kato Soulion,38.168,24.016,2021-02-10,1800,13,6,205,66,10,0
Kato Soulion,38.168,24.016,2021-02-10,2100,10,8,205,76,10,0
Kato Soulion,38.168,24.016,2021-02-11,0,9,10,205,80,10,0
Kato Soulion,38.168,24.016,2021-02-11,300,8,11,180,79,10,0
Kato Soulion,38.168,24.016,2021-02-11,600,9,11,180,80,10,0
Kato Soulion,38.168,24.016,2021-02-11,900,11,18,180,77,10,0
Kato Soulion,38.168,24.016,2021-02-11,1200,14,25,205,70,10,0
Kato Soulion,38.168,24.016,2021-02-11,1500,13,24,45,63,9,0
Kato Soulion,38.168,24.016,2021-02-11,1800,11,18,45,66,10,0
Kato Soulion,38.168,24.016,2021-02-11,2100,9,14,225,74,10,0
Kato Soulion,38.168,24.016,2021-02-12,0,8,10,270,79,10,0
Kato Soulion,38.168,24.016,2021-02-12,300,6,9,315,84,10,0
Kato Soulion,38.168,24.016,2021-02-12,600,5,8,335,85,10,0
Kato Soulion,38.168,24.016,2021-02-12,900,6,9,335,77,10,0
Kato Soulion,38.168,24.016,2021-02-12,1200,7,12,335,71,10,0
Kato Soulion,38.168,24.016,2021-02-12,1500,7,12,360,64,10,0
Kato Soulion,38.168,24.016,2021-02-12,1800,6,10,360,68,10,0
Kato Soulion,38.168,24.016,2021-02-12,2100,5,8,360,69,10,0
Kato Soulion,38.168,24.016,2021-02-13,0,4,6,45,72,10,0
Kato Soulion,38.168,24.016,2021-02-13,300,6,8,45,77,10,0
Kato Soulion,38.168,24.016,2021-02-13,600,6,7,45,80,10,0
Kato Soulion,38.168,24.016,2021-02-13,900,6,6,45,82,7,0
Kato Soulion,38.168,24.016,2021-02-13,1200,7,5,65,84,5,0
Kato Soulion,38.168,24.016,2021-02-13,1500,6,4,65,86,2,0
Kato Soulion,38.168,24.016,2021-02-13,1800,6,5,65,90,4,0
Kato Soulion,38.168,24.016,2021-02-13,2100,5,5,65,93,9,0
Kato Soulion,38.168,24.016,2021-02-14,0,5,10,45,97,6,0
Kato Soulion,38.168,24.016,2021-02-14,300,4,12,45,97,6,0
Kato Soulion,38.168,24.016,2021-02-14,600,4,14,25,96,7,0
Kato Soulion,38.168,24.016,2021-02-14,900,3,17,25,96,7,0
Kato Soulion,38.168,24.016,2021-02-14,1200,2,18,25,96,7,0
Kato Soulion,38.168,24.016,2021-02-14,1500,1,22,25,96,7,0
Kato Soulion,38.168,24.016,2021-02-14,1800,0,23,25,96,7,0
Kato Soulion,38.168,24.016,2021-02-14,2100,-2,24,25,96,10,0
Kato Soulion,38.168,24.016,2021-02-15,0,-3,25,25,95,1,0
Kato Soulion,38.168,24.016,2021-02-15,300,-2,26,25,95,0,0
Kato Soulion,38.168,24.016,2021-02-15,600,-2,28,25,92,0,0
Kato Soulion,38.168,24.016,2021-02-15,900,-1,31,25,89,0,0
Kato Soulion,38.168,24.016,2021-02-15,1200,0,30,25,83,0,0
Kato Soulion,38.168,24.016,2021-02-15,1500,1,30,25,76,0,0
Kato Soulion,38.168,24.016,2021-02-15,1800,0,26,360,78,2,0
Kato Soulion,38.168,24.016,2021-02-15,2100,-2,27,25,79,6,0
Kato Soulion,38.168,24.016,2021-02-16,0,-1,24,25,82,0,0
Kato Soulion,38.168,24.016,2021-02-16,300,-1,23,25,81,0,0
Kato Soulion,38.168,24.016,2021-02-16,600,-2,23,360,79,2,0
Kato Soulion,38.168,24.016,2021-02-16,900,-2,20,360,84,5,0
Kato Soulion,38.168,24.016,2021-02-16,1200,-1,19,180,85,3,0
Kato Soulion,38.168,24.016,2021-02-16,1500,-1,25,360,86,2,0
Kato Soulion,38.168,24.016,2021-02-16,1800,-1,19,45,83,2,0
Kato Soulion,38.168,24.016,2021-02-16,2100,-2,16,360,84,4,0
Kato Soulion,38.168,24.016,2021-02-17,0,-3,10,25,90,5,0
Kato Soulion,38.168,24.016,2021-02-17,300,-1,10,25,92,2,0
Kato Soulion,38.168,24.016,2021-02-17,600,-1,8,115,91,2,0
Kato Soulion,38.168,24.016,2021-02-17,900,-1,7,315,91,3,0
Kato Soulion,38.168,24.016,2021-02-17,1200,1,6,315,86,6,0
Kato Soulion,38.168,24.016,2021-02-17,1500,2,5,270,82,9,0
Kato Soulion,38.168,24.016,2021-02-17,1800,1,2,270,80,10,0
Kato Soulion,38.168,24.016,2021-02-17,2100,0,2,315,73,10,0
Kato Soulion,38.168,24.016,2021-02-18,0,1,3,270,71,10,0
Kato Soulion,38.168,24.016,2021-02-18,300,1,3,315,69,10,0
Kato Soulion,38.168,24.016,2021-02-18,600,1,4,315,68,10,0
Kato Soulion,38.168,24.016,2021-02-18,900,2,5,315,69,10,0
Kato Soulion,38.168,24.016,2021-02-18,1200,5,9,315,69,10,0
Kato Soulion,38.168,24.016,2021-02-18,1500,7,13,335,69,10,0
Kato Soulion,38.168,24.016,2021-02-18,1800,6,13,335,75,10,0
Kato Soulion,38.168,24.016,2021-02-18,2100,4,13,335,80,10,0
Kato Soulion,38.168,24.016,2021-02-19,0,4,9,315,78,10,0
Kato Soulion,38.168,24.016,2021-02-19,300,3,10,335,81,10,0
Kato Soulion,38.168,24.016,2021-02-19,600,3,8,335,83,10,0
Kato Soulion,38.168,24.016,2021-02-19,900,5,8,315,78,10,0
Kato Soulion,38.168,24.016,2021-02-19,1200,7,8,270,71,10,0
Kato Soulion,38.168,24.016,2021-02-19,1500,9,9,225,65,10,0
Kato Soulion,38.168,24.016,2021-02-19,1800,8,5,25,76,10,0
Kato Soulion,38.168,24.016,2021-02-19,2100,5,4,90,85,10,0
Kato Soulion,38.168,24.016,2021-02-20,0,5,1,180,84,10,0
Kato Soulion,38.168,24.016,2021-02-20,300,5,1,205,84,10,0
Kato Soulion,38.168,24.016,2021-02-20,600,4,1,225,84,10,0
Kato Soulion,38.168,24.016,2021-02-20,900,6,2,270,80,10,0
Kato Soulion,38.168,24.016,2021-02-20,1200,8,2,315,77,10,0
Kato Soulion,38.168,24.016,2021-02-20,1500,9,2,315,73,10,0
Kato Soulion,38.168,24.016,2021-02-20,1800,8,3,205,80,10,0
Kato Soulion,38.168,24.016,2021-02-20,2100,6,5,115,87,10,0
Kato Soulion,38.168,24.016,2021-02-21,0,5,7,335,87,10,0
Kato Soulion,38.168,24.016,2021-02-21,300,5,9,225,90,8,0
Kato Soulion,38.168,24.016,2021-02-21,600,5,10,25,93,5,0
Kato Soulion,38.168,24.016,2021-02-21,900,6,13,25,86,7,0
Kato Soulion,38.168,24.016,2021-02-21,1200,7,19,25,82,9,0
Kato Soulion,38.168,24.016,2021-02-21,1500,7,19,25,77,10,0
Kato Soulion,38.168,24.016,2021-02-21,1800,6,17,360,78,10,0
Kato Soulion,38.168,24.016,2021-02-21,2100,5,13,360,79,10,0
Kato Soulion,38.168,24.016,2021-02-22,0,5,12,115,78,10,0
Kato Soulion,38.168,24.016,2021-02-22,300,5,10,360,80,10,0
Kato Soulion,38.168,24.016,2021-02-22,600,4,10,360,83,10,0
Kato Soulion,38.168,24.016,2021-02-22,900,7,9,335,79,10,0
Kato Soulion,38.168,24.016,2021-02-22,1200,9,7,315,72,10,0
Kato Soulion,38.168,24.016,2021-02-22,1500,10,6,225,66,10,0
Kato Soulion,38.168,24.016,2021-02-22,1800,9,5,360,71,10,0
Kato Soulion,38.168,24.016,2021-02-22,2100,6,5,115,71,10,0
Kato Soulion,38.168,24.016,2021-02-23,0,6,6,335,69,10,0
Kato Soulion,38.168,24.016,2021-02-23,300,5,8,335,77,10,0
Kato Soulion,38.168,24.016,2021-02-23,600,5,9,335,84,10,0
Kato Soulion,38.168,24.016,2021-02-23,900,8,10,335,80,10,0
Kato Soulion,38.168,24.016,2021-02-23,1200,11,11,335,72,10,0
Kato Soulion,38.168,24.016,2021-02-23,1500,12,12,335,65,10,0
Kato Soulion,38.168,24.016,2021-02-23,1800,10,10,335,71,10,0
Kato Soulion,38.168,24.016,2021-02-23,2100,8,9,335,73,10,0
Kato Soulion,38.168,24.016,2021-02-24,0,8,10,335,64,10,0
Kato Soulion,38.168,24.016,2021-02-24,300,7,11,335,70,10,0
Kato Soulion,38.168,24.016,2021-02-24,600,7,11,360,77,10,0
Kato Soulion,38.168,24.016,2021-02-24,900,9,13,45,76,10,0
Kato Soulion,38.168,24.016,2021-02-24,1200,12,16,135,73,10,0
Kato Soulion,38.168,24.016,2021-02-24,1500,12,20,25,70,10,0
Kato Soulion,38.168,24.016,2021-02-24,1800,9,14,25,78,10,0
Kato Soulion,38.168,24.016,2021-02-24,2100,7,11,25,85,10,0
Kato Soulion,38.168,24.016,2021-02-25,0,6,13,25,84,10,0
Kato Soulion,38.168,24.016,2021-02-25,300,7,15,25,83,10,0
Kato Soulion,38.168,24.016,2021-02-25,600,7,16,25,82,10,0
Kato Soulion,38.168,24.016,2021-02-25,900,8,19,25,79,10,0
Kato Soulion,38.168,24.016,2021-02-25,1200,9,25,25,77,10,0
Kato Soulion,38.168,24.016,2021-02-25,1500,9,27,25,76,10,0
Kato Soulion,38.168,24.016,2021-02-25,1800,8,18,25,80,10,0
Kato Soulion,38.168,24.016,2021-02-25,2100,8,15,25,83,10,0
Kato Soulion,38.168,24.016,2021-02-26,0,7,17,25,87,10,0
Kato Soulion,38.168,24.016,2021-02-26,300,8,16,360,88,10,0
Kato Soulion,38.168,24.016,2021-02-26,600,8,15,360,87,10,0
Kato Soulion,38.168,24.016,2021-02-26,900,10,16,360,81,10,0
Kato Soulion,38.168,24.016,2021-02-26,1200,11,15,180,75,10,0
Kato Soulion,38.168,24.016,2021-02-26,1500,12,15,360,70,10,0
Kato Soulion,38.168,24.016,2021-02-26,1800,10,10,360,78,10,0
Kato Soulion,38.168,24.016,2021-02-26,2100,8,7,360,82,10,0
Kato Soulion,38.168,24.016,2021-02-27,0,7,6,335,71,10,0
Kato Soulion,38.168,24.016,2021-02-27,300,6,5,335,73,10,0
Kato Soulion,38.168,24.016,2021-02-27,600,6,5,335,74,10,0
Kato Soulion,38.168,24.016,2021-02-27,900,9,3,315,67,10,0
Kato Soulion,38.168,24.016,2021-02-27,1200,13,3,315,62,10,0
Kato Soulion,38.168,24.016,2021-02-27,1500,15,2,315,57,10,0
Kato Soulion,38.168,24.016,2021-02-27,1800,13,3,335,64,10,0
Kato Soulion,38.168,24.016,2021-02-27,2100,10,5,315,69,10,0
Kato Soulion,38.168,24.016,2021-02-28,0,9,6,335,60,10,0
